time	year	month	day	hour	WVHT	APD
2009-01-03 02:00:00	2009	1	3	2	2.31	5.33
2009-01-03 03:00:00	2009	1	3	3	2.25	5.35
2009-01-03 04:00:00	2009	1	3	4	2.44	5.61
2009-01-03 05:00:00	2009	1	3	5	2.87	5.95
2009-01-03 06:00:00	2009	1	3	6	3.15	6.29
2009-01-03 07:00:00	2009	1	3	7	3.03	6.26
2009-01-03 08:00:00	2009	1	3	8	3.26	6.72
2009-01-03 09:00:00	2009	1	3	9	2.89	6.4
2009-01-03 10:00:00	2009	1	3	10	3.0	6.79
2009-01-03 11:00:00	2009	1	3	11	3.14	6.87
2009-01-03 12:00:00	2009	1	3	12	3.2	6.93
2009-01-03 13:00:00	2009	1	3	13	3.25	7.26
2009-01-03 14:00:00	2009	1	3	14	3.18	7.28
2009-01-03 15:00:00	2009	1	3	15	3.07	6.82
2009-01-03 16:00:00	2009	1	3	16	2.82	6.84
2009-01-03 17:00:00	2009	1	3	17	2.96	7.0
2009-01-03 18:00:00	2009	1	3	18	2.87	7.0
2009-01-03 19:00:00	2009	1	3	19	2.73	6.98
2009-01-03 20:00:00	2009	1	3	20	2.77	6.88
2009-01-03 21:00:00	2009	1	3	21	2.84	7.21
2009-01-03 22:00:00	2009	1	3	22	2.84	7.13
2009-01-03 23:00:00	2009	1	3	23	2.66	6.9
2009-01-04 00:00:00	2009	1	4	0	2.81	7.04
2009-01-04 01:00:00	2009	1	4	1	2.77	6.87
2009-01-04 02:00:00	2009	1	4	2	2.56	6.62
2009-01-04 03:00:00	2009	1	4	3	2.67	7.15
2009-01-04 04:00:00	2009	1	4	4	2.43	7.0
2009-01-04 05:00:00	2009	1	4	5	2.52	7.22
2009-01-04 06:00:00	2009	1	4	6	2.41	7.23
2009-01-04 07:00:00	2009	1	4	7	2.61	7.31
2009-01-04 08:00:00	2009	1	4	8	2.58	7.5
2009-01-04 09:00:00	2009	1	4	9	2.45	7.61
2009-01-04 10:00:00	2009	1	4	10	2.37	7.56
2009-01-04 11:00:00	2009	1	4	11	2.73	7.96
2009-01-04 12:00:00	2009	1	4	12	2.6	7.66
2009-01-04 13:00:00	2009	1	4	13	2.67	7.7
2009-01-04 14:00:00	2009	1	4	14	2.81	7.56
2009-01-04 15:00:00	2009	1	4	15	2.35	7.02
2009-01-04 16:00:00	2009	1	4	16	2.54	7.18
2009-01-04 17:00:00	2009	1	4	17	2.29	6.88
2009-01-04 18:00:00	2009	1	4	18	2.21	6.84
2009-01-04 19:00:00	2009	1	4	19	2.17	6.85
2009-01-04 20:00:00	2009	1	4	20	2.16	6.94
2009-01-04 21:00:00	2009	1	4	21	1.92	6.82
2009-01-04 22:00:00	2009	1	4	22	2.02	7.16
2009-01-04 23:00:00	2009	1	4	23	1.81	6.53
2009-01-05 00:00:00	2009	1	5	0	1.83	6.46
2009-01-05 01:00:00	2009	1	5	1	1.78	6.53
2009-01-05 02:00:00	2009	1	5	2	1.76	5.94
2009-01-05 03:00:00	2009	1	5	3	1.73	5.96
2009-01-05 04:00:00	2009	1	5	4	1.61	5.99
2009-01-05 05:00:00	2009	1	5	5	1.66	6.28
2009-01-05 06:00:00	2009	1	5	6	1.67	6.42
2009-01-05 07:00:00	2009	1	5	7	1.49	6.5
2009-01-05 08:00:00	2009	1	5	8	1.46	6.93
2009-01-05 09:00:00	2009	1	5	9	1.45	7.17
2009-01-05 10:00:00	2009	1	5	10	1.35	7.63
2009-01-05 11:00:00	2009	1	5	11	1.41	7.45
2009-01-05 12:00:00	2009	1	5	12	1.43	7.98
2009-01-05 13:00:00	2009	1	5	13	1.39	6.61
2009-01-05 14:00:00	2009	1	5	14	1.53	6.93
2009-01-05 15:00:00	2009	1	5	15	1.41	7.0
2009-01-05 16:00:00	2009	1	5	16	1.44	7.43
2009-01-05 17:00:00	2009	1	5	17	1.39	7.28
2009-01-05 18:00:00	2009	1	5	18	1.3	7.23
2009-01-05 19:00:00	2009	1	5	19	1.17	6.55
2009-01-05 20:00:00	2009	1	5	20	1.27	7.33
2009-01-05 21:00:00	2009	1	5	21	1.4	7.7
2009-01-05 22:00:00	2009	1	5	22	1.43	7.39
2009-01-05 23:00:00	2009	1	5	23	1.43	6.99
2009-01-06 00:00:00	2009	1	6	0	1.58	7.59
2009-01-06 01:00:00	2009	1	6	1	1.59	6.84
2009-01-06 02:00:00	2009	1	6	2	1.84	8.63
2009-01-06 03:00:00	2009	1	6	3	1.75	8.52
2009-01-06 04:00:00	2009	1	6	4	1.64	8.46
2009-01-06 05:00:00	2009	1	6	5	1.81	8.92
2009-01-06 06:00:00	2009	1	6	6	1.81	8.25
2009-01-06 07:00:00	2009	1	6	7	1.86	7.54
2009-01-06 08:00:00	2009	1	6	8	1.99	6.83
2009-01-06 09:00:00	2009	1	6	9	1.99	6.43
2009-01-06 10:00:00	2009	1	6	10	2.1	6.41
2009-01-06 11:00:00	2009	1	6	11	2.12	6.51
2009-01-06 12:00:00	2009	1	6	12	2.3	6.99
2009-01-06 13:00:00	2009	1	6	13	2.35	6.9
2009-01-06 14:00:00	2009	1	6	14		
2009-01-06 15:00:00	2009	1	6	15	2.71	7.81
2009-01-06 16:00:00	2009	1	6	16	2.54	7.44
2009-01-06 17:00:00	2009	1	6	17	2.67	8.3
2009-01-06 18:00:00	2009	1	6	18	2.83	8.6
2009-01-06 19:00:00	2009	1	6	19	2.46	8.18
2009-01-06 20:00:00	2009	1	6	20	2.72	8.8
2009-01-06 21:00:00	2009	1	6	21	2.57	8.5
2009-01-06 22:00:00	2009	1	6	22		
2009-01-06 23:00:00	2009	1	6	23	2.7	8.27
2009-01-07 00:00:00	2009	1	7	0	2.91	8.5
2009-01-07 01:00:00	2009	1	7	1	2.77	8.16
2009-01-07 02:00:00	2009	1	7	2	2.76	8.5
2009-01-07 03:00:00	2009	1	7	3	2.74	8.51
2009-01-07 04:00:00	2009	1	7	4	2.64	7.95
2009-01-07 05:00:00	2009	1	7	5		
2009-01-07 06:00:00	2009	1	7	6	2.96	8.56
2009-01-07 07:00:00	2009	1	7	7	2.86	8.22
2009-01-07 08:00:00	2009	1	7	8	2.73	7.94
2009-01-07 09:00:00	2009	1	7	9	2.66	8.63
2009-01-07 10:00:00	2009	1	7	10	2.66	8.78
2009-01-07 11:00:00	2009	1	7	11	2.57	8.37
2009-01-07 12:00:00	2009	1	7	12	2.63	8.58
2009-01-07 13:00:00	2009	1	7	13	2.74	8.94
2009-01-07 14:00:00	2009	1	7	14	2.74	8.99
2009-01-07 15:00:00	2009	1	7	15	3.04	9.69
2009-01-07 16:00:00	2009	1	7	16	2.7	9.36
2009-01-07 17:00:00	2009	1	7	17	2.86	9.61
2009-01-07 18:00:00	2009	1	7	18	2.74	9.25
2009-01-07 19:00:00	2009	1	7	19	2.71	9.48
2009-01-07 20:00:00	2009	1	7	20	2.54	8.76
2009-01-07 21:00:00	2009	1	7	21	2.67	8.7
2009-01-07 22:00:00	2009	1	7	22	2.42	8.49
2009-01-07 23:00:00	2009	1	7	23	2.56	8.64
2009-01-08 00:00:00	2009	1	8	0	2.47	8.66
2009-01-08 01:00:00	2009	1	8	1	2.39	8.3
2009-01-08 02:00:00	2009	1	8	2	2.26	7.86
2009-01-08 03:00:00	2009	1	8	3	2.29	7.97
2009-01-08 04:00:00	2009	1	8	4	2.19	7.63
2009-01-08 05:00:00	2009	1	8	5	2.38	7.82
2009-01-08 06:00:00	2009	1	8	6	2.25	7.23
2009-01-08 07:00:00	2009	1	8	7	2.1	7.1
2009-01-08 08:00:00	2009	1	8	8	2.17	7.23
2009-01-08 09:00:00	2009	1	8	9	2.09	6.85
2009-01-08 10:00:00	2009	1	8	10	2.25	6.48
2009-01-08 11:00:00	2009	1	8	11	2.27	6.53
2009-01-08 12:00:00	2009	1	8	12	2.52	6.43
2009-01-08 13:00:00	2009	1	8	13	2.67	6.39
2009-01-08 14:00:00	2009	1	8	14	2.59	6.57
2009-01-08 15:00:00	2009	1	8	15	2.53	6.68
2009-01-08 16:00:00	2009	1	8	16	2.33	6.95
2009-01-08 17:00:00	2009	1	8	17	2.32	7.15
2009-01-08 18:00:00	2009	1	8	18	2.18	7.06
2009-01-08 19:00:00	2009	1	8	19	2.04	7.17
2009-01-08 20:00:00	2009	1	8	20	2.06	7.29
2009-01-08 21:00:00	2009	1	8	21	2.16	7.26
2009-01-08 22:00:00	2009	1	8	22	2.02	6.6
2009-01-08 23:00:00	2009	1	8	23	2.08	6.43
2009-01-09 00:00:00	2009	1	9	0	2.1	6.22
2009-01-09 01:00:00	2009	1	9	1	2.29	6.31
2009-01-09 02:00:00	2009	1	9	2	2.39	6.68
2009-01-09 03:00:00	2009	1	9	3		
2009-01-09 04:00:00	2009	1	9	4	2.68	7.26
2009-01-09 05:00:00	2009	1	9	5		
2009-01-09 06:00:00	2009	1	9	6	2.78	7.35
2009-01-09 07:00:00	2009	1	9	7		
2009-01-09 08:00:00	2009	1	9	8	2.78	6.97
2009-01-09 09:00:00	2009	1	9	9	2.97	7.24
2009-01-09 10:00:00	2009	1	9	10	2.71	6.49
2009-01-09 11:00:00	2009	1	9	11	2.81	6.74
2009-01-09 12:00:00	2009	1	9	12	2.94	6.84
2009-01-09 13:00:00	2009	1	9	13	2.85	6.85
2009-01-09 14:00:00	2009	1	9	14	3.16	7.06
2009-01-09 15:00:00	2009	1	9	15	3.11	7.08
2009-01-09 16:00:00	2009	1	9	16	2.9	7.32
2009-01-09 17:00:00	2009	1	9	17	3.17	7.51
2009-01-09 18:00:00	2009	1	9	18	3.09	7.45
2009-01-09 19:00:00	2009	1	9	19	3.26	7.61
2009-01-09 20:00:00	2009	1	9	20	3.19	7.58
2009-01-09 21:00:00	2009	1	9	21		
2009-01-09 22:00:00	2009	1	9	22	2.71	7.53
2009-01-09 23:00:00	2009	1	9	23	2.87	7.77
2009-01-10 00:00:00	2009	1	10	0	2.86	7.64
2009-01-10 01:00:00	2009	1	10	1	2.83	7.75
2009-01-10 02:00:00	2009	1	10	2	2.86	7.82
2009-01-10 03:00:00	2009	1	10	3	2.68	7.24
2009-01-10 04:00:00	2009	1	10	4	2.54	6.75
2009-01-10 05:00:00	2009	1	10	5	2.73	7.1
2009-01-10 06:00:00	2009	1	10	6	2.42	6.97
2009-01-10 07:00:00	2009	1	10	7	2.46	7.44
2009-01-10 08:00:00	2009	1	10	8	2.58	7.51
2009-01-10 09:00:00	2009	1	10	9	2.48	7.62
2009-01-10 10:00:00	2009	1	10	10	2.32	7.48
2009-01-10 11:00:00	2009	1	10	11	2.2	7.25
2009-01-10 12:00:00	2009	1	10	12	2.15	7.38
2009-01-10 13:00:00	2009	1	10	13	2.22	7.09
2009-01-10 14:00:00	2009	1	10	14	2.06	6.72
2009-01-10 15:00:00	2009	1	10	15	2.24	6.52
2009-01-10 16:00:00	2009	1	10	16	2.19	6.24
2009-01-10 17:00:00	2009	1	10	17	2.21	6.37
2009-01-10 18:00:00	2009	1	10	18	2.11	6.71
2009-01-10 19:00:00	2009	1	10	19	1.94	6.76
2009-01-10 20:00:00	2009	1	10	20	2.01	7.3
2009-01-10 21:00:00	2009	1	10	21	2.02	7.78
2009-01-10 22:00:00	2009	1	10	22	1.75	7.52
2009-01-10 23:00:00	2009	1	10	23	1.72	7.87
2009-01-11 00:00:00	2009	1	11	0	1.68	7.76
2009-01-11 01:00:00	2009	1	11	1	1.47	7.99
2009-01-11 02:00:00	2009	1	11	2	1.52	8.12
2009-01-11 03:00:00	2009	1	11	3	1.61	8.24
2009-01-11 04:00:00	2009	1	11	4	1.57	7.99
2009-01-11 05:00:00	2009	1	11	5	1.52	6.58
2009-01-11 06:00:00	2009	1	11	6	1.59	7.27
2009-01-11 07:00:00	2009	1	11	7	1.63	6.64
2009-01-11 08:00:00	2009	1	11	8	1.68	7.0
2009-01-11 09:00:00	2009	1	11	9	1.64	7.33
2009-01-11 10:00:00	2009	1	11	10	1.6	7.29
2009-01-11 11:00:00	2009	1	11	11	1.6	7.97
2009-01-11 12:00:00	2009	1	11	12	1.65	7.74
2009-01-11 13:00:00	2009	1	11	13	1.64	7.76
2009-01-11 14:00:00	2009	1	11	14	1.65	8.1
2009-01-11 15:00:00	2009	1	11	15	1.69	8.13
2009-01-11 16:00:00	2009	1	11	16	1.69	7.97
2009-01-11 17:00:00	2009	1	11	17	1.83	8.25
2009-01-11 18:00:00	2009	1	11	18	1.7	8.3
2009-01-11 19:00:00	2009	1	11	19	1.79	9.05
2009-01-11 20:00:00	2009	1	11	20	1.71	8.91
2009-01-11 21:00:00	2009	1	11	21	2.03	9.97
2009-01-11 22:00:00	2009	1	11	22	1.96	10.32
2009-01-11 23:00:00	2009	1	11	23	1.96	10.16
2009-01-12 00:00:00	2009	1	12	0	2.06	9.1
2009-01-12 01:00:00	2009	1	12	1	2.14	7.58
2009-01-12 02:00:00	2009	1	12	2		
2009-01-12 03:00:00	2009	1	12	3	2.22	7.72
2009-01-12 04:00:00	2009	1	12	4	2.19	7.26
2009-01-12 05:00:00	2009	1	12	5		
2009-01-12 06:00:00	2009	1	12	6	2.01	7.24
2009-01-12 07:00:00	2009	1	12	7	2.29	7.89
2009-01-12 08:00:00	2009	1	12	8	2.15	7.7
2009-01-12 09:00:00	2009	1	12	9	2.09	7.69
2009-01-12 10:00:00	2009	1	12	10	2.26	7.9
2009-01-12 11:00:00	2009	1	12	11	2.14	7.79
2009-01-12 12:00:00	2009	1	12	12	2.12	7.41
2009-01-12 13:00:00	2009	1	12	13	2.11	7.56
2009-01-12 14:00:00	2009	1	12	14	1.98	7.62
2009-01-12 15:00:00	2009	1	12	15	2.27	8.02
2009-01-12 16:00:00	2009	1	12	16	2.21	7.89
2009-01-12 17:00:00	2009	1	12	17	2.03	7.41
2009-01-12 18:00:00	2009	1	12	18	2.16	7.44
2009-01-12 19:00:00	2009	1	12	19	2.08	7.25
2009-01-12 20:00:00	2009	1	12	20	1.88	7.33
2009-01-12 21:00:00	2009	1	12	21	2.16	7.85
2009-01-12 22:00:00	2009	1	12	22	2.06	7.58
2009-01-12 23:00:00	2009	1	12	23	2.05	7.9
2009-01-13 00:00:00	2009	1	13	0	1.92	7.5
2009-01-13 01:00:00	2009	1	13	1	1.7	7.29
2009-01-13 02:00:00	2009	1	13	2	1.63	7.33
2009-01-13 03:00:00	2009	1	13	3	1.51	7.41
2009-01-13 04:00:00	2009	1	13	4	1.59	7.26
2009-01-13 05:00:00	2009	1	13	5	1.44	6.92
2009-01-13 06:00:00	2009	1	13	6	1.47	6.68
2009-01-13 07:00:00	2009	1	13	7	1.47	6.11
2009-01-13 08:00:00	2009	1	13	8	1.52	6.04
2009-01-13 09:00:00	2009	1	13	9	1.53	6.19
2009-01-13 10:00:00	2009	1	13	10	1.46	6.13
2009-01-13 11:00:00	2009	1	13	11	1.61	6.48
2009-01-13 12:00:00	2009	1	13	12	1.41	6.06
2009-01-13 13:00:00	2009	1	13	13	1.29	5.57
2009-01-13 14:00:00	2009	1	13	14	1.33	6.0
2009-01-13 15:00:00	2009	1	13	15	1.39	5.59
2009-01-13 16:00:00	2009	1	13	16	1.39	5.61
2009-01-13 17:00:00	2009	1	13	17	1.27	5.73
2009-01-13 18:00:00	2009	1	13	18	1.18	5.81
2009-01-13 19:00:00	2009	1	13	19	1.08	5.44
2009-01-13 20:00:00	2009	1	13	20	1.21	6.34
2009-01-13 21:00:00	2009	1	13	21	1.1	6.55
2009-01-13 22:00:00	2009	1	13	22	1.07	6.59
2009-01-13 23:00:00	2009	1	13	23	1.13	7.17
2009-01-14 00:00:00	2009	1	14	0	1.03	7.03
2009-01-14 01:00:00	2009	1	14	1	1.01	6.97
2009-01-14 11:00:00	2009	1	14	11	0.99	6.21
2009-01-14 12:00:00	2009	1	14	12	1.07	6.78
2009-01-14 13:00:00	2009	1	14	13	1.05	6.26
2009-01-14 14:00:00	2009	1	14	14	1.09	6.12
2009-01-14 15:00:00	2009	1	14	15	1.02	5.3
2009-01-14 16:00:00	2009	1	14	16	1.06	5.45
2009-01-14 17:00:00	2009	1	14	17	1.04	5.5
2009-01-14 18:00:00	2009	1	14	18	1.05	5.34
2009-01-14 19:00:00	2009	1	14	19	0.97	5.49
2009-01-14 20:00:00	2009	1	14	20	1.1	6.61
2009-01-14 21:00:00	2009	1	14	21	0.99	7.08
2009-01-15 05:00:00	2009	1	15	5	0.86	6.69
2009-01-15 06:00:00	2009	1	15	6	0.89	7.16
2009-01-15 07:00:00	2009	1	15	7	0.98	6.57
2009-01-15 08:00:00	2009	1	15	8	0.86	6.3
2009-01-15 09:00:00	2009	1	15	9	0.98	6.76
2009-01-15 10:00:00	2009	1	15	10	0.98	6.48
2009-01-15 11:00:00	2009	1	15	11	0.91	5.59
2009-01-15 12:00:00	2009	1	15	12	0.92	6.02
2009-01-15 13:00:00	2009	1	15	13	0.99	5.64
2009-01-15 14:00:00	2009	1	15	14	1.07	5.29
2009-01-15 15:00:00	2009	1	15	15	0.96	5.02
2009-01-15 16:00:00	2009	1	15	16	0.89	5.15
2009-01-15 17:00:00	2009	1	15	17	0.9	5.08
2009-01-15 18:00:00	2009	1	15	18	0.89	5.42
2009-01-15 19:00:00	2009	1	15	19	0.94	4.92
2009-01-15 20:00:00	2009	1	15	20	0.91	5.27
2009-01-15 21:00:00	2009	1	15	21	0.94	5.87
2009-01-15 22:00:00	2009	1	15	22	0.83	6.07
2009-01-15 23:00:00	2009	1	15	23	0.82	6.12
2009-01-16 00:00:00	2009	1	16	0	0.85	6.86
2009-01-16 01:00:00	2009	1	16	1	0.75	6.16
2009-01-16 02:00:00	2009	1	16	2	0.83	6.7
2009-01-16 03:00:00	2009	1	16	3	0.67	6.13
2009-01-16 04:00:00	2009	1	16	4	0.71	6.14
2009-01-16 05:00:00	2009	1	16	5	0.75	5.98
2009-01-16 06:00:00	2009	1	16	6	0.74	5.91
2009-01-16 07:00:00	2009	1	16	7	0.8	5.65
2009-01-16 08:00:00	2009	1	16	8	0.81	5.55
2009-01-16 09:00:00	2009	1	16	9	0.85	4.96
2009-01-16 10:00:00	2009	1	16	10	0.87	4.76
2009-01-16 11:00:00	2009	1	16	11	0.84	4.48
2009-01-16 12:00:00	2009	1	16	12	0.8	4.15
2009-01-16 13:00:00	2009	1	16	13	0.9	4.57
2009-01-16 14:00:00	2009	1	16	14	0.97	4.93
2009-01-16 15:00:00	2009	1	16	15	0.95	5.16
2009-01-16 16:00:00	2009	1	16	16	0.98	5.24
2009-01-16 17:00:00	2009	1	16	17	1.04	5.45
2009-01-16 18:00:00	2009	1	16	18	1.06	5.95
2009-01-16 19:00:00	2009	1	16	19	1.09	5.9
2009-01-16 20:00:00	2009	1	16	20	1.16	6.88
2009-01-16 21:00:00	2009	1	16	21	1.09	6.88
2009-01-16 22:00:00	2009	1	16	22	1.32	9.22
2009-01-16 23:00:00	2009	1	16	23	1.45	10.47
2009-01-17 00:00:00	2009	1	17	0	1.18	10.39
2009-01-17 01:00:00	2009	1	17	1	1.28	11.68
2009-01-17 02:00:00	2009	1	17	2	1.59	13.06
2009-01-17 03:00:00	2009	1	17	3	1.52	12.51
2009-01-17 04:00:00	2009	1	17	4	1.65	13.45
2009-01-17 05:00:00	2009	1	17	5	1.66	13.39
2009-01-17 06:00:00	2009	1	17	6	1.74	13.86
2009-01-17 07:00:00	2009	1	17	7	1.96	14.23
2009-01-17 08:00:00	2009	1	17	8	2.13	14.74
2009-01-17 09:00:00	2009	1	17	9	2.36	14.87
2009-01-17 10:00:00	2009	1	17	10	2.48	14.44
2009-01-17 11:00:00	2009	1	17	11	2.34	13.71
2009-01-17 12:00:00	2009	1	17	12	2.38	13.12
2009-01-17 13:00:00	2009	1	17	13	2.54	13.24
2009-01-17 14:00:00	2009	1	17	14	2.7	13.45
2009-01-17 15:00:00	2009	1	17	15	2.47	12.1
2009-01-17 16:00:00	2009	1	17	16	2.3	11.19
2009-01-17 17:00:00	2009	1	17	17	2.29	10.73
2009-01-17 18:00:00	2009	1	17	18	2.21	10.52
2009-01-17 19:00:00	2009	1	17	19	2.25	10.61
2009-01-17 20:00:00	2009	1	17	20	2.39	11.7
2009-01-17 21:00:00	2009	1	17	21	2.43	12.02
2009-01-17 22:00:00	2009	1	17	22	2.24	12.12
2009-01-17 23:00:00	2009	1	17	23	2.23	12.48
2009-01-18 00:00:00	2009	1	18	0	2.32	12.78
2009-01-18 01:00:00	2009	1	18	1	2.34	12.78
2009-01-18 02:00:00	2009	1	18	2	2.28	12.87
2009-01-18 03:00:00	2009	1	18	3	2.4	12.99
2009-01-18 04:00:00	2009	1	18	4	2.16	12.72
2009-01-18 05:00:00	2009	1	18	5	2.22	13.1
2009-01-18 06:00:00	2009	1	18	6	2.3	12.98
2009-01-18 07:00:00	2009	1	18	7	2.12	12.33
2009-01-18 08:00:00	2009	1	18	8	2.01	11.92
2009-01-18 09:00:00	2009	1	18	9	1.97	12.43
2009-01-18 10:00:00	2009	1	18	10	2.04	10.48
2009-01-18 11:00:00	2009	1	18	11	2.24	9.57
2009-01-18 12:00:00	2009	1	18	12	1.91	8.1
2009-01-18 13:00:00	2009	1	18	13	2.25	8.75
2009-01-18 14:00:00	2009	1	18	14	2.0	7.97
2009-01-18 15:00:00	2009	1	18	15	2.05	8.92
2009-01-18 16:00:00	2009	1	18	16	2.12	9.11
2009-01-18 17:00:00	2009	1	18	17	1.91	7.93
2009-01-18 18:00:00	2009	1	18	18	1.93	8.49
2009-01-18 19:00:00	2009	1	18	19	2.01	9.38
2009-01-18 20:00:00	2009	1	18	20	1.78	8.92
2009-01-18 21:00:00	2009	1	18	21	2.03	10.31
2009-01-18 22:00:00	2009	1	18	22	1.99	10.97
2009-01-18 23:00:00	2009	1	18	23	1.94	11.47
2009-01-19 00:00:00	2009	1	19	0	1.84	11.31
2009-01-19 01:00:00	2009	1	19	1	1.99	11.68
2009-01-19 02:00:00	2009	1	19	2	2.13	11.82
2009-01-19 03:00:00	2009	1	19	3	2.07	11.56
2009-01-19 04:00:00	2009	1	19	4	2.0	11.41
2009-01-19 05:00:00	2009	1	19	5	1.81	11.54
2009-01-19 06:00:00	2009	1	19	6	1.82	11.59
2009-01-19 07:00:00	2009	1	19	7	1.88	11.55
2009-01-19 08:00:00	2009	1	19	8	1.91	11.29
2009-01-19 09:00:00	2009	1	19	9	1.87	10.12
2009-01-19 10:00:00	2009	1	19	10	1.92	9.13
2009-01-19 11:00:00	2009	1	19	11	2.08	9.22
2009-01-19 12:00:00	2009	1	19	12	2.0	8.23
2009-01-19 13:00:00	2009	1	19	13	2.02	9.03
2009-01-19 14:00:00	2009	1	19	14	1.95	9.77
2009-01-19 15:00:00	2009	1	19	15	2.01	9.13
2009-01-19 16:00:00	2009	1	19	16	2.11	8.65
2009-01-19 17:00:00	2009	1	19	17	2.25	9.48
2009-01-19 18:00:00	2009	1	19	18	2.12	8.84
2009-01-19 19:00:00	2009	1	19	19	2.43	9.59
2009-01-19 20:00:00	2009	1	19	20	2.09	9.3
2009-01-19 21:00:00	2009	1	19	21	2.14	10.1
2009-01-19 22:00:00	2009	1	19	22	2.16	11.15
2009-01-19 23:00:00	2009	1	19	23	2.37	11.17
2009-01-20 00:00:00	2009	1	20	0	2.51	11.83
2009-01-20 01:00:00	2009	1	20	1	2.35	11.41
2009-01-20 02:00:00	2009	1	20	2	2.39	11.23
2009-01-20 03:00:00	2009	1	20	3	2.04	10.86
2009-01-20 04:00:00	2009	1	20	4	2.06	11.15
2009-01-20 05:00:00	2009	1	20	5	2.08	11.12
2009-01-20 06:00:00	2009	1	20	6	2.1	11.16
2009-01-20 07:00:00	2009	1	20	7	1.95	10.72
2009-01-20 08:00:00	2009	1	20	8	2.06	10.71
2009-01-20 09:00:00	2009	1	20	9	2.0	10.15
2009-01-20 10:00:00	2009	1	20	10	1.85	8.98
2009-01-20 11:00:00	2009	1	20	11	2.01	8.78
2009-01-20 12:00:00	2009	1	20	12	1.93	8.5
2009-01-20 13:00:00	2009	1	20	13	2.14	8.74
2009-01-20 14:00:00	2009	1	20	14	2.18	9.25
2009-01-20 15:00:00	2009	1	20	15	2.17	9.07
2009-01-20 16:00:00	2009	1	20	16	2.07	8.91
2009-01-20 17:00:00	2009	1	20	17	2.05	8.63
2009-01-20 18:00:00	2009	1	20	18	2.04	8.55
2009-01-20 19:00:00	2009	1	20	19	1.96	8.76
2009-01-20 20:00:00	2009	1	20	20	2.18	9.86
2009-01-20 21:00:00	2009	1	20	21	2.09	9.87
2009-01-20 22:00:00	2009	1	20	22	2.18	10.07
2009-01-20 23:00:00	2009	1	20	23	2.2	10.68
2009-01-21 00:00:00	2009	1	21	0	2.05	10.42
2009-01-21 01:00:00	2009	1	21	1	1.92	10.25
2009-01-21 02:00:00	2009	1	21	2	1.93	10.38
