time	year	month	day	hour	WVHT	APD
2012-01-02 13:00:00	2012	1	2	13	2.96	6.59
2012-01-02 14:00:00	2012	1	2	14	3.12	6.86
2012-01-02 15:00:00	2012	1	2	15	2.89	6.55
2012-01-02 16:00:00	2012	1	2	16	2.79	6.55
2012-01-02 17:00:00	2012	1	2	17	2.86	6.59
2012-01-02 18:00:00	2012	1	2	18	3.1	6.87
2012-01-02 19:00:00	2012	1	2	19	3.21	7.01
2012-01-02 20:00:00	2012	1	2	20	3.13	6.74
2012-01-02 21:00:00	2012	1	2	21	3.05	6.67
2012-01-02 22:00:00	2012	1	2	22	3.19	6.84
2012-01-02 23:00:00	2012	1	2	23	2.85	6.39
2012-01-03 00:00:00	2012	1	3	0	2.84	6.63
2012-01-03 01:00:00	2012	1	3	1	3.35	6.82
2012-01-03 02:00:00	2012	1	3	2	2.88	6.64
2012-01-03 03:00:00	2012	1	3	3	3.05	6.87
2012-01-03 04:00:00	2012	1	3	4	2.93	6.7
2012-01-03 05:00:00	2012	1	3	5	2.95	6.62
2012-01-03 06:00:00	2012	1	3	6	2.79	6.59
2012-01-03 07:00:00	2012	1	3	7	2.99	6.66
2012-01-03 08:00:00	2012	1	3	8	2.92	6.59
2012-01-03 09:00:00	2012	1	3	9	2.89	6.82
2012-01-03 10:00:00	2012	1	3	10	2.94	6.7
2012-01-03 11:00:00	2012	1	3	11	3.0	6.69
2012-01-03 12:00:00	2012	1	3	12	3.18	6.76
2012-01-03 14:00:00	2012	1	3	14	3.34	6.97
2012-01-03 15:00:00	2012	1	3	15	3.46	7.23
2012-01-03 16:00:00	2012	1	3	16	3.27	6.89
2012-01-03 17:00:00	2012	1	3	17	3.31	6.87
2012-01-03 18:00:00	2012	1	3	18	3.06	6.92
2012-01-03 19:00:00	2012	1	3	19	2.95	7.06
2012-01-03 20:00:00	2012	1	3	20	3.15	6.81
2012-01-03 21:00:00	2012	1	3	21	3.06	6.87
2012-01-03 22:00:00	2012	1	3	22	3.29	6.77
2012-01-03 23:00:00	2012	1	3	23	2.96	6.82
2012-01-04 01:00:00	2012	1	4	1	3.18	6.96
2012-01-04 02:00:00	2012	1	4	2	2.93	6.73
2012-01-04 03:00:00	2012	1	4	3	3.1	6.7
2012-01-04 04:00:00	2012	1	4	4	3.02	6.72
2012-01-04 05:00:00	2012	1	4	5	3.0	6.82
2012-01-04 06:00:00	2012	1	4	6	3.0	6.59
2012-01-04 07:00:00	2012	1	4	7	2.92	6.52
2012-01-04 08:00:00	2012	1	4	8	2.91	6.43
2012-01-04 09:00:00	2012	1	4	9	3.17	6.79
2012-01-04 10:00:00	2012	1	4	10	3.6	6.92
2012-01-04 11:00:00	2012	1	4	11	3.48	6.84
2012-01-04 12:00:00	2012	1	4	12	3.22	6.64
2012-01-04 13:00:00	2012	1	4	13	3.34	6.92
2012-01-04 14:00:00	2012	1	4	14	3.55	7.15
2012-01-04 15:00:00	2012	1	4	15	3.2	6.84
2012-01-04 16:00:00	2012	1	4	16	3.21	6.84
2012-01-04 17:00:00	2012	1	4	17	3.06	6.83
2012-01-04 18:00:00	2012	1	4	18	3.27	7.08
2012-01-04 19:00:00	2012	1	4	19	3.04	6.77
2012-01-04 20:00:00	2012	1	4	20	3.13	7.04
2012-01-04 21:00:00	2012	1	4	21	3.3	7.12
2012-01-04 22:00:00	2012	1	4	22	2.93	6.85
2012-01-04 23:00:00	2012	1	4	23	2.84	6.79
2012-01-05 00:00:00	2012	1	5	0	3.07	6.93
2012-01-05 02:00:00	2012	1	5	2	3.02	6.67
2012-01-05 03:00:00	2012	1	5	3	2.93	6.58
2012-01-05 04:00:00	2012	1	5	4	2.84	6.72
2012-01-05 05:00:00	2012	1	5	5	3.07	6.89
2012-01-05 06:00:00	2012	1	5	6	2.92	6.89
2012-01-05 07:00:00	2012	1	5	7	3.01	6.93
2012-01-05 08:00:00	2012	1	5	8	2.94	6.84
2012-01-05 09:00:00	2012	1	5	9	2.69	6.74
2012-01-05 10:00:00	2012	1	5	10	2.76	6.68
2012-01-05 11:00:00	2012	1	5	11	2.93	6.93
2012-01-05 12:00:00	2012	1	5	12	2.75	6.77
2012-01-05 13:00:00	2012	1	5	13	2.56	6.5
2012-01-05 14:00:00	2012	1	5	14	2.63	6.63
2012-01-05 15:00:00	2012	1	5	15	2.63	6.53
2012-01-05 16:00:00	2012	1	5	16	2.67	6.72
2012-01-05 17:00:00	2012	1	5	17	2.65	6.67
2012-01-05 18:00:00	2012	1	5	18	2.76	6.52
2012-01-05 19:00:00	2012	1	5	19	2.77	6.76
2012-01-05 20:00:00	2012	1	5	20	2.75	6.51
2012-01-05 21:00:00	2012	1	5	21	2.68	6.34
2012-01-05 22:00:00	2012	1	5	22	2.82	6.74
2012-01-05 23:00:00	2012	1	5	23	2.7	6.59
2012-01-06 00:00:00	2012	1	6	0	2.66	6.51
2012-01-06 01:00:00	2012	1	6	1	2.73	6.56
2012-01-06 02:00:00	2012	1	6	2	2.55	6.49
2012-01-06 03:00:00	2012	1	6	3	2.54	6.56
2012-01-06 04:00:00	2012	1	6	4	2.79	6.69
2012-01-06 05:00:00	2012	1	6	5	2.31	6.51
2012-01-06 06:00:00	2012	1	6	6	2.66	6.72
2012-01-06 07:00:00	2012	1	6	7	2.21	6.54
2012-01-06 08:00:00	2012	1	6	8	2.6	6.87
2012-01-06 09:00:00	2012	1	6	9	2.4	6.66
2012-01-06 10:00:00	2012	1	6	10	2.22	6.31
2012-01-06 11:00:00	2012	1	6	11	2.43	6.44
2012-01-06 12:00:00	2012	1	6	12	2.55	6.74
2012-01-06 13:00:00	2012	1	6	13	2.74	7.04
2012-01-06 14:00:00	2012	1	6	14	2.31	6.3
2012-01-06 15:00:00	2012	1	6	15	2.51	6.52
2012-01-06 16:00:00	2012	1	6	16	2.6	6.61
2012-01-06 17:00:00	2012	1	6	17	2.68	6.94
2012-01-06 19:00:00	2012	1	6	19	2.45	6.73
2012-01-06 20:00:00	2012	1	6	20	2.45	6.49
2012-01-06 21:00:00	2012	1	6	21	2.49	6.72
2012-01-06 22:00:00	2012	1	6	22	2.53	6.92
2012-01-06 23:00:00	2012	1	6	23	2.63	6.81
2012-01-07 01:00:00	2012	1	7	1	2.59	7.13
2012-01-07 02:00:00	2012	1	7	2	2.58	7.02
2012-01-07 03:00:00	2012	1	7	3	2.6	7.16
2012-01-07 04:00:00	2012	1	7	4	2.75	7.85
2012-01-07 05:00:00	2012	1	7	5	2.78	7.88
2012-01-07 06:00:00	2012	1	7	6	2.43	7.15
2012-01-07 07:00:00	2012	1	7	7	2.41	7.03
2012-01-07 08:00:00	2012	1	7	8	2.71	7.1
2012-01-07 09:00:00	2012	1	7	9	2.53	7.12
2012-01-07 10:00:00	2012	1	7	10	2.45	6.79
2012-01-07 11:00:00	2012	1	7	11	2.54	6.87
2012-01-07 12:00:00	2012	1	7	12	2.56	6.89
2012-01-07 13:00:00	2012	1	7	13	2.55	7.07
2012-01-07 14:00:00	2012	1	7	14	2.51	6.65
2012-01-07 15:00:00	2012	1	7	15	2.28	6.42
2012-01-07 16:00:00	2012	1	7	16	2.43	6.66
2012-01-07 17:00:00	2012	1	7	17	2.19	6.78
2012-01-07 18:00:00	2012	1	7	18	2.37	7.3
2012-01-07 19:00:00	2012	1	7	19	2.17	6.69
2012-01-07 21:00:00	2012	1	7	21	2.21	6.6
2012-01-07 22:00:00	2012	1	7	22	2.23	7.02
2012-01-07 23:00:00	2012	1	7	23	2.04	6.36
2012-01-08 00:00:00	2012	1	8	0	2.23	6.44
2012-01-08 01:00:00	2012	1	8	1	2.31	6.59
2012-01-08 02:00:00	2012	1	8	2	2.1	6.54
2012-01-08 03:00:00	2012	1	8	3	2.0	6.04
2012-01-08 04:00:00	2012	1	8	4	2.16	6.45
2012-01-08 05:00:00	2012	1	8	5	2.12	6.41
2012-01-08 06:00:00	2012	1	8	6	2.12	6.24
2012-01-08 07:00:00	2012	1	8	7	2.01	6.12
2012-01-08 08:00:00	2012	1	8	8	2.14	6.41
2012-01-08 09:00:00	2012	1	8	9	1.93	6.12
2012-01-08 10:00:00	2012	1	8	10	2.0	6.35
2012-01-08 11:00:00	2012	1	8	11	1.87	5.75
2012-01-08 12:00:00	2012	1	8	12	2.03	6.0
2012-01-08 13:00:00	2012	1	8	13	1.88	5.56
2012-01-08 14:00:00	2012	1	8	14	2.02	5.67
2012-01-08 15:00:00	2012	1	8	15	1.96	5.94
2012-01-08 16:00:00	2012	1	8	16	1.88	5.74
2012-01-08 17:00:00	2012	1	8	17	2.01	5.8
2012-01-08 18:00:00	2012	1	8	18	1.84	5.57
2012-01-08 19:00:00	2012	1	8	19	1.81	5.44
2012-01-08 20:00:00	2012	1	8	20	1.93	5.77
2012-01-08 21:00:00	2012	1	8	21	1.79	5.86
2012-01-08 22:00:00	2012	1	8	22	1.78	5.69
2012-01-08 23:00:00	2012	1	8	23	1.73	5.64
2012-01-09 00:00:00	2012	1	9	0	1.92	5.87
2012-01-09 01:00:00	2012	1	9	1	1.88	5.67
2012-01-09 02:00:00	2012	1	9	2	1.94	5.83
2012-01-09 03:00:00	2012	1	9	3	1.85	5.61
2012-01-09 04:00:00	2012	1	9	4	1.8	5.51
2012-01-09 05:00:00	2012	1	9	5	1.8	5.59
2012-01-09 06:00:00	2012	1	9	6	1.84	5.74
2012-01-09 07:00:00	2012	1	9	7	1.88	5.88
2012-01-09 08:00:00	2012	1	9	8	1.75	5.71
2012-01-09 09:00:00	2012	1	9	9	1.82	5.57
2012-01-09 10:00:00	2012	1	9	10	1.88	5.61
2012-01-09 11:00:00	2012	1	9	11	1.84	5.6
2012-01-09 12:00:00	2012	1	9	12	1.74	5.61
2012-01-09 13:00:00	2012	1	9	13	1.91	5.74
2012-01-09 14:00:00	2012	1	9	14	1.69	5.68
2012-01-09 15:00:00	2012	1	9	15	1.84	5.73
2012-01-09 16:00:00	2012	1	9	16	1.72	5.88
2012-01-09 17:00:00	2012	1	9	17	1.63	5.65
2012-01-09 19:00:00	2012	1	9	19	1.49	5.22
2012-01-09 20:00:00	2012	1	9	20	1.6	5.33
2012-01-09 21:00:00	2012	1	9	21	1.62	5.38
2012-01-09 22:00:00	2012	1	9	22	1.57	5.51
2012-01-09 23:00:00	2012	1	9	23	1.59	5.46
2012-01-10 01:00:00	2012	1	10	1	1.6	5.33
2012-01-10 03:00:00	2012	1	10	3	1.51	5.27
2012-01-10 04:00:00	2012	1	10	4	1.69	5.35
2012-01-10 05:00:00	2012	1	10	5	1.59	5.57
2012-01-10 06:00:00	2012	1	10	6	1.52	5.39
2012-01-10 07:00:00	2012	1	10	7	1.56	5.64
2012-01-10 09:00:00	2012	1	10	9	1.59	5.9
2012-01-10 11:00:00	2012	1	10	11	1.47	5.63
2012-01-10 13:00:00	2012	1	10	13	1.6	5.68
2012-01-10 14:00:00	2012	1	10	14	1.62	5.36
2012-01-10 15:00:00	2012	1	10	15	1.6	5.36
2012-01-10 16:00:00	2012	1	10	16	1.53	5.46
2012-01-10 17:00:00	2012	1	10	17	1.54	5.52
2012-01-10 18:00:00	2012	1	10	18	1.57	5.43
2012-01-10 19:00:00	2012	1	10	19	1.51	5.76
2012-01-10 20:00:00	2012	1	10	20	1.5	5.67
2012-01-10 21:00:00	2012	1	10	21	1.44	5.68
2012-01-10 22:00:00	2012	1	10	22	1.38	5.5
2012-01-10 23:00:00	2012	1	10	23	1.55	5.82
2012-01-11 00:00:00	2012	1	11	0	1.44	5.61
2012-01-11 01:00:00	2012	1	11	1	1.43	5.6
2012-01-11 02:00:00	2012	1	11	2	1.51	5.62
2012-01-11 03:00:00	2012	1	11	3	1.38	5.47
2012-01-11 04:00:00	2012	1	11	4	1.46	5.5
2012-01-11 05:00:00	2012	1	11	5	1.36	5.28
2012-01-11 06:00:00	2012	1	11	6	1.33	5.35
2012-01-11 07:00:00	2012	1	11	7	1.45	5.47
2012-01-11 09:00:00	2012	1	11	9	1.35	5.4
2012-01-11 10:00:00	2012	1	11	10	1.37	5.31
2012-01-11 11:00:00	2012	1	11	11	1.32	5.44
2012-01-11 12:00:00	2012	1	11	12	1.34	5.21
2012-01-11 13:00:00	2012	1	11	13	1.39	5.32
2012-01-11 15:00:00	2012	1	11	15	1.4	5.32
2012-01-11 16:00:00	2012	1	11	16	1.41	5.22
2012-01-11 17:00:00	2012	1	11	17	1.32	5.13
2012-01-11 18:00:00	2012	1	11	18	1.43	5.14
2012-01-11 19:00:00	2012	1	11	19	1.52	5.13
2012-01-11 20:00:00	2012	1	11	20	1.53	5.19
2012-01-11 21:00:00	2012	1	11	21	1.46	5.05
2012-01-11 23:00:00	2012	1	11	23	1.51	5.15
2012-01-12 00:00:00	2012	1	12	0	1.46	4.96
2012-01-12 01:00:00	2012	1	12	1	1.48	4.99
2012-01-12 02:00:00	2012	1	12	2	1.57	5.26
2012-01-12 03:00:00	2012	1	12	3	1.53	5.18
2012-01-12 04:00:00	2012	1	12	4	1.54	5.06
2012-01-12 05:00:00	2012	1	12	5	1.42	5.01
2012-01-12 06:00:00	2012	1	12	6	1.43	5.08
2012-01-12 07:00:00	2012	1	12	7	1.44	5.02
2012-01-12 08:00:00	2012	1	12	8	1.44	5.07
2012-01-12 09:00:00	2012	1	12	9	1.5	4.89
2012-01-12 10:00:00	2012	1	12	10	1.45	4.94
2012-01-12 11:00:00	2012	1	12	11	1.53	5.11
2012-01-12 12:00:00	2012	1	12	12	1.37	5.01
2012-01-12 13:00:00	2012	1	12	13	1.41	5.01
2012-01-12 14:00:00	2012	1	12	14	1.45	5.14
2012-01-12 15:00:00	2012	1	12	15	1.55	5.12
2012-01-12 16:00:00	2012	1	12	16	1.42	5.04
2012-01-12 17:00:00	2012	1	12	17	1.43	5.13
2012-01-12 19:00:00	2012	1	12	19	1.45	5.1
2012-01-12 20:00:00	2012	1	12	20	1.32	5.01
2012-01-12 21:00:00	2012	1	12	21	1.55	5.09
2012-01-12 22:00:00	2012	1	12	22	1.58	5.14
2012-01-12 23:00:00	2012	1	12	23	1.57	5.11
2012-01-13 01:00:00	2012	1	13	1	1.64	5.05
2012-01-13 03:00:00	2012	1	13	3	1.76	5.19
2012-01-13 04:00:00	2012	1	13	4	1.79	5.05
2012-01-13 05:00:00	2012	1	13	5	1.81	5.14
2012-01-13 06:00:00	2012	1	13	6	1.72	4.97
2012-01-13 07:00:00	2012	1	13	7	1.8	5.21
2012-01-13 08:00:00	2012	1	13	8	1.86	5.19
2012-01-13 09:00:00	2012	1	13	9	1.78	5.22
2012-01-13 11:00:00	2012	1	13	11	1.9	5.24
2012-01-13 12:00:00	2012	1	13	12	1.87	5.19
2012-01-13 13:00:00	2012	1	13	13	1.89	5.26
2012-01-13 14:00:00	2012	1	13	14	1.95	5.32
2012-01-13 15:00:00	2012	1	13	15	2.11	5.4
2012-01-13 16:00:00	2012	1	13	16	1.98	5.28
2012-01-13 17:00:00	2012	1	13	17	1.98	5.3
2012-01-13 18:00:00	2012	1	13	18	1.96	5.38
2012-01-13 19:00:00	2012	1	13	19	2.06	5.48
2012-01-13 20:00:00	2012	1	13	20	2.04	5.45
2012-01-13 21:00:00	2012	1	13	21	2.0	5.5
2012-01-13 22:00:00	2012	1	13	22	2.1	5.4
2012-01-13 23:00:00	2012	1	13	23	2.15	5.52
2012-01-14 00:00:00	2012	1	14	0	2.33	5.63
2012-01-14 01:00:00	2012	1	14	1	2.3	5.64
2012-01-14 02:00:00	2012	1	14	2	2.48	5.79
2012-01-14 03:00:00	2012	1	14	3	2.45	5.89
2012-01-14 04:00:00	2012	1	14	4	2.6	6.02
2012-01-14 05:00:00	2012	1	14	5	2.53	5.77
2012-01-14 06:00:00	2012	1	14	6	2.74	5.98
2012-01-14 07:00:00	2012	1	14	7	2.87	6.25
2012-01-14 08:00:00	2012	1	14	8	3.04	6.19
2012-01-14 09:00:00	2012	1	14	9	3.14	6.37
2012-01-14 10:00:00	2012	1	14	10	3.16	6.19
2012-01-14 11:00:00	2012	1	14	11	3.13	6.23
2012-01-14 12:00:00	2012	1	14	12	3.76	6.75
2012-01-14 13:00:00	2012	1	14	13	3.17	6.36
2012-01-14 14:00:00	2012	1	14	14	3.01	6.42
2012-01-14 15:00:00	2012	1	14	15	3.24	6.51
2012-01-14 16:00:00	2012	1	14	16	3.32	6.65
2012-01-14 17:00:00	2012	1	14	17	3.17	6.54
2012-01-14 18:00:00	2012	1	14	18	3.11	6.44
2012-01-14 19:00:00	2012	1	14	19	3.38	6.61
2012-01-14 20:00:00	2012	1	14	20	3.11	6.64
2012-01-14 21:00:00	2012	1	14	21	3.1	6.66
2012-01-14 22:00:00	2012	1	14	22	3.19	6.5
2012-01-14 23:00:00	2012	1	14	23	2.96	6.42
2012-01-15 00:00:00	2012	1	15	0	2.96	6.4
2012-01-15 01:00:00	2012	1	15	1	2.76	6.16
2012-01-15 02:00:00	2012	1	15	2	3.14	6.63
2012-01-15 03:00:00	2012	1	15	3	3.1	6.54
2012-01-15 04:00:00	2012	1	15	4	3.13	6.57
2012-01-15 05:00:00	2012	1	15	5	3.07	6.67
2012-01-15 06:00:00	2012	1	15	6	2.97	6.63
2012-01-15 07:00:00	2012	1	15	7	3.0	6.66
2012-01-15 08:00:00	2012	1	15	8	3.33	6.64
2012-01-15 09:00:00	2012	1	15	9	2.8	6.5
2012-01-15 10:00:00	2012	1	15	10	3.08	6.57
2012-01-15 11:00:00	2012	1	15	11	3.14	6.61
2012-01-15 12:00:00	2012	1	15	12	3.26	6.68
2012-01-15 13:00:00	2012	1	15	13	3.22	6.64
2012-01-15 14:00:00	2012	1	15	14	3.22	6.93
2012-01-15 15:00:00	2012	1	15	15	3.22	6.78
2012-01-15 16:00:00	2012	1	15	16	3.19	6.9
2012-01-15 17:00:00	2012	1	15	17	3.02	6.63
2012-01-15 18:00:00	2012	1	15	18	3.1	6.79
2012-01-15 19:00:00	2012	1	15	19	2.82	6.59
2012-01-15 20:00:00	2012	1	15	20	2.83	6.62
2012-01-15 21:00:00	2012	1	15	21	3.01	6.78
2012-01-15 22:00:00	2012	1	15	22	2.82	6.49
2012-01-15 23:00:00	2012	1	15	23	2.78	6.39
2012-01-16 00:00:00	2012	1	16	0	2.81	6.44
2012-01-16 01:00:00	2012	1	16	1	2.76	6.49
2012-01-16 02:00:00	2012	1	16	2	3.14	6.78
2012-01-16 03:00:00	2012	1	16	3	2.6	6.3
2012-01-16 04:00:00	2012	1	16	4	2.42	6.18
2012-01-16 05:00:00	2012	1	16	5	2.68	6.28
2012-01-16 06:00:00	2012	1	16	6	2.75	6.23
2012-01-16 07:00:00	2012	1	16	7	2.88	6.41
2012-01-16 09:00:00	2012	1	16	9	2.72	6.14
2012-01-16 10:00:00	2012	1	16	10	2.73	6.37
2012-01-16 11:00:00	2012	1	16	11	2.68	6.17
2012-01-16 12:00:00	2012	1	16	12	2.93	6.57
2012-01-16 13:00:00	2012	1	16	13	2.85	6.78
2012-01-16 14:00:00	2012	1	16	14	2.64	6.55
2012-01-16 15:00:00	2012	1	16	15	2.59	6.6
2012-01-16 16:00:00	2012	1	16	16	2.4	6.32
2012-01-16 17:00:00	2012	1	16	17	2.47	6.45
2012-01-16 18:00:00	2012	1	16	18	2.48	6.56
2012-01-16 19:00:00	2012	1	16	19	2.42	6.47
2012-01-16 20:00:00	2012	1	16	20	2.49	6.66
2012-01-16 21:00:00	2012	1	16	21	2.32	6.47
2012-01-16 22:00:00	2012	1	16	22	2.31	6.44
2012-01-16 23:00:00	2012	1	16	23	2.21	6.46
2012-01-17 00:00:00	2012	1	17	0	2.35	6.5
2012-01-17 01:00:00	2012	1	17	1	2.34	6.63
2012-01-17 02:00:00	2012	1	17	2	2.31	6.55
2012-01-17 03:00:00	2012	1	17	3	2.03	6.52
2012-01-17 04:00:00	2012	1	17	4	2.17	6.54
2012-01-17 05:00:00	2012	1	17	5	2.32	6.73
2012-01-17 06:00:00	2012	1	17	6	2.2	6.64
2012-01-17 07:00:00	2012	1	17	7	2.25	6.53
2012-01-17 08:00:00	2012	1	17	8	2.14	6.53
2012-01-17 09:00:00	2012	1	17	9	2.18	6.71
2012-01-17 10:00:00	2012	1	17	10	2.32	6.66
2012-01-17 11:00:00	2012	1	17	11	2.19	6.5
2012-01-17 12:00:00	2012	1	17	12	2.14	6.42
2012-01-17 13:00:00	2012	1	17	13	2.03	6.41
2012-01-17 14:00:00	2012	1	17	14	1.94	6.14
2012-01-17 15:00:00	2012	1	17	15	1.97	6.29
2012-01-17 16:00:00	2012	1	17	16	2.0	6.29
2012-01-17 17:00:00	2012	1	17	17	2.06	6.37
2012-01-17 18:00:00	2012	1	17	18	1.93	6.12
2012-01-17 19:00:00	2012	1	17	19	1.91	5.89
2012-01-17 20:00:00	2012	1	17	20	1.9	6.05
2012-01-17 21:00:00	2012	1	17	21	2.03	6.28
2012-01-17 22:00:00	2012	1	17	22	1.83	6.09
2012-01-17 23:00:00	2012	1	17	23	1.82	5.79
2012-01-18 00:00:00	2012	1	18	0	1.8	5.77
2012-01-18 01:00:00	2012	1	18	1	1.84	5.78
2012-01-18 02:00:00	2012	1	18	2	1.83	5.83
2012-01-18 03:00:00	2012	1	18	3	1.82	5.64
2012-01-18 04:00:00	2012	1	18	4	1.9	5.75
2012-01-18 05:00:00	2012	1	18	5	1.88	5.84
2012-01-18 06:00:00	2012	1	18	6	1.95	5.62
2012-01-18 07:00:00	2012	1	18	7	1.92	5.76
2012-01-18 08:00:00	2012	1	18	8	1.98	6.0
2012-01-18 09:00:00	2012	1	18	9	1.92	5.75
2012-01-18 11:00:00	2012	1	18	11	2.02	5.72
2012-01-18 12:00:00	2012	1	18	12	2.11	5.84
2012-01-18 13:00:00	2012	1	18	13	1.88	5.74
2012-01-18 14:00:00	2012	1	18	14	1.97	5.82
2012-01-18 15:00:00	2012	1	18	15	2.01	5.96
2012-01-18 16:00:00	2012	1	18	16	1.88	5.72
2012-01-18 17:00:00	2012	1	18	17	1.94	6.17
2012-01-18 18:00:00	2012	1	18	18	1.94	5.98
2012-01-18 19:00:00	2012	1	18	19	2.08	5.86
2012-01-18 20:00:00	2012	1	18	20	2.13	6.0
2012-01-18 21:00:00	2012	1	18	21	2.05	5.83
2012-01-18 22:00:00	2012	1	18	22	2.17	6.21
2012-01-18 23:00:00	2012	1	18	23	2.05	6.01
2012-01-19 00:00:00	2012	1	19	0	2.26	6.27
2012-01-19 01:00:00	2012	1	19	1	2.17	6.35
2012-01-19 02:00:00	2012	1	19	2	2.24	6.24
2012-01-19 03:00:00	2012	1	19	3	2.38	6.34
2012-01-19 04:00:00	2012	1	19	4	2.27	6.34
2012-01-19 05:00:00	2012	1	19	5	2.4	6.57
2012-01-19 06:00:00	2012	1	19	6	2.58	6.88
2012-01-19 07:00:00	2012	1	19	7	2.8	7.51
2012-01-19 08:00:00	2012	1	19	8	2.88	7.44
2012-01-19 09:00:00	2012	1	19	9	3.02	7.37
2012-01-19 10:00:00	2012	1	19	10	2.79	7.01
2012-01-19 11:00:00	2012	1	19	11	3.25	7.98
2012-01-19 12:00:00	2012	1	19	12	2.76	7.22
2012-01-19 13:00:00	2012	1	19	13	2.71	7.41
2012-01-19 14:00:00	2012	1	19	14	2.95	7.33
2012-01-19 15:00:00	2012	1	19	15	3.05	7.69
2012-01-19 16:00:00	2012	1	19	16	2.79	7.52
2012-01-19 17:00:00	2012	1	19	17	3.14	8.02
2012-01-19 18:00:00	2012	1	19	18	3.36	8.15
2012-01-19 19:00:00	2012	1	19	19	3.24	8.14
2012-01-19 20:00:00	2012	1	19	20	2.75	7.62
2012-01-19 21:00:00	2012	1	19	21	2.63	7.27
2012-01-19 22:00:00	2012	1	19	22	2.85	7.55
2012-01-19 23:00:00	2012	1	19	23	2.68	7.38
2012-01-20 00:00:00	2012	1	20	0	2.61	7.28
2012-01-20 01:00:00	2012	1	20	1	2.81	7.71
2012-01-20 02:00:00	2012	1	20	2	2.54	7.17
2012-01-20 03:00:00	2012	1	20	3	2.82	7.56
2012-01-20 04:00:00	2012	1	20	4	2.71	7.36
2012-01-20 05:00:00	2012	1	20	5	2.51	7.2
2012-01-20 06:00:00	2012	1	20	6	2.62	7.6
2012-01-20 07:00:00	2012	1	20	7	2.88	7.6
2012-01-20 08:00:00	2012	1	20	8	2.53	7.26
2012-01-20 09:00:00	2012	1	20	9	2.61	7.18
2012-01-20 10:00:00	2012	1	20	10	2.68	7.32
2012-01-20 11:00:00	2012	1	20	11	2.5	7.18
2012-01-20 12:00:00	2012	1	20	12	2.72	7.22
2012-01-20 13:00:00	2012	1	20	13	2.63	7.25
2012-01-20 14:00:00	2012	1	20	14	2.76	7.51
2012-01-20 15:00:00	2012	1	20	15	2.89	7.69
2012-01-20 16:00:00	2012	1	20	16	2.75	7.51
2012-01-20 17:00:00	2012	1	20	17	2.58	7.17
2012-01-20 18:00:00	2012	1	20	18	2.59	7.49
2012-01-20 19:00:00	2012	1	20	19	2.61	7.62
2012-01-20 20:00:00	2012	1	20	20	2.52	7.26
2012-01-20 21:00:00	2012	1	20	21	2.55	7.31
2012-01-20 22:00:00	2012	1	20	22	2.61	7.08
2012-01-20 23:00:00	2012	1	20	23	2.57	7.09
2012-01-21 00:00:00	2012	1	21	0	2.49	6.8
2012-01-21 01:00:00	2012	1	21	1	2.44	6.95
2012-01-21 02:00:00	2012	1	21	2	2.43	6.84
2012-01-21 03:00:00	2012	1	21	3	2.59	7.15
2012-01-21 04:00:00	2012	1	21	4	2.56	7.04
2012-01-21 05:00:00	2012	1	21	5	2.49	6.83
2012-01-21 06:00:00	2012	1	21	6	2.3	6.56
2012-01-21 07:00:00	2012	1	21	7	2.28	6.29
2012-01-21 08:00:00	2012	1	21	8	2.18	6.47
2012-01-21 09:00:00	2012	1	21	9	2.52	6.82
