time	year	month	day	hour	WVHT	APD
2007-10-31 02:00:00	2007	10	31	2	1.9	7.02
2007-10-31 03:00:00	2007	10	31	3	1.97	7.5
2007-10-31 04:00:00	2007	10	31	4	1.78	7.08
2007-10-31 05:00:00	2007	10	31	5	2.0	7.67
2007-10-31 06:00:00	2007	10	31	6	1.95	7.2
2007-10-31 07:00:00	2007	10	31	7	2.11	7.59
2007-10-31 08:00:00	2007	10	31	8	2.05	6.79
2007-10-31 09:00:00	2007	10	31	9	2.24	7.45
2007-10-31 10:00:00	2007	10	31	10	2.22	6.8
2007-10-31 11:00:00	2007	10	31	11	2.36	6.3
2007-10-31 12:00:00	2007	10	31	12	2.28	6.45
2007-10-31 13:00:00	2007	10	31	13	2.21	6.13
2007-10-31 14:00:00	2007	10	31	14	2.3	6.24
2007-10-31 15:00:00	2007	10	31	15	2.43	6.48
2007-10-31 16:00:00	2007	10	31	16	2.45	6.37
2007-10-31 17:00:00	2007	10	31	17	2.17	6.23
2007-10-31 18:00:00	2007	10	31	18	2.33	6.55
2007-10-31 19:00:00	2007	10	31	19	2.13	6.09
2007-10-31 20:00:00	2007	10	31	20	2.39	6.35
2007-10-31 21:00:00	2007	10	31	21	2.17	6.12
2007-10-31 22:00:00	2007	10	31	22	2.35	6.25
2007-10-31 23:00:00	2007	10	31	23	2.48	6.6
2007-11-01 00:00:00	2007	11	1	0	2.42	6.25
2007-11-01 01:00:00	2007	11	1	1	2.4	5.83
2007-11-01 02:00:00	2007	11	1	2	2.42	6.15
2007-11-01 03:00:00	2007	11	1	3	2.63	6.29
2007-11-01 04:00:00	2007	11	1	4	2.8	6.27
2007-11-01 05:00:00	2007	11	1	5	2.68	6.05
2007-11-01 06:00:00	2007	11	1	6	2.91	6.28
2007-11-01 07:00:00	2007	11	1	7	2.99	6.39
2007-11-01 08:00:00	2007	11	1	8	3.05	6.57
2007-11-01 09:00:00	2007	11	1	9	3.1	6.71
2007-11-01 10:00:00	2007	11	1	10	2.97	6.52
2007-11-01 11:00:00	2007	11	1	11	2.88	6.52
2007-11-01 12:00:00	2007	11	1	12	3.07	6.63
2007-11-01 13:00:00	2007	11	1	13	3.18	6.74
2007-11-01 14:00:00	2007	11	1	14	3.15	6.63
2007-11-01 15:00:00	2007	11	1	15	3.07	6.55
2007-11-01 16:00:00	2007	11	1	16	2.84	6.6
2007-11-01 17:00:00	2007	11	1	17	2.84	6.42
2007-11-01 18:00:00	2007	11	1	18	3.09	6.61
2007-11-01 19:00:00	2007	11	1	19	3.03	6.64
2007-11-01 20:00:00	2007	11	1	20	2.94	6.57
2007-11-01 21:00:00	2007	11	1	21	2.65	6.57
2007-11-01 22:00:00	2007	11	1	22	2.92	6.54
2007-11-01 23:00:00	2007	11	1	23	2.98	6.56
2007-11-02 00:00:00	2007	11	2	0	3.18	6.84
2007-11-02 01:00:00	2007	11	2	1	3.09	6.61
2007-11-02 02:00:00	2007	11	2	2	3.26	6.8
2007-11-02 03:00:00	2007	11	2	3	3.06	6.7
2007-11-02 04:00:00	2007	11	2	4	3.29	6.92
2007-11-02 05:00:00	2007	11	2	5	3.24	6.71
2007-11-02 06:00:00	2007	11	2	6	3.19	6.67
2007-11-02 07:00:00	2007	11	2	7	3.11	6.54
2007-11-02 08:00:00	2007	11	2	8	3.27	6.74
2007-11-02 09:00:00	2007	11	2	9	3.19	6.73
2007-11-02 10:00:00	2007	11	2	10	3.34	6.87
2007-11-02 11:00:00	2007	11	2	11	3.1	6.7
2007-11-02 12:00:00	2007	11	2	12	3.09	6.53
2007-11-02 13:00:00	2007	11	2	13	3.01	6.64
2007-11-02 14:00:00	2007	11	2	14	3.1	6.86
2007-11-02 15:00:00	2007	11	2	15	3.01	6.7
2007-11-02 16:00:00	2007	11	2	16	2.98	6.79
2007-11-02 17:00:00	2007	11	2	17	2.8	6.65
2007-11-02 18:00:00	2007	11	2	18	2.75	6.77
2007-11-02 19:00:00	2007	11	2	19	2.99	6.97
2007-11-02 20:00:00	2007	11	2	20	2.98	6.74
2007-11-02 21:00:00	2007	11	2	21	3.0	6.84
2007-11-02 22:00:00	2007	11	2	22	2.79	6.58
2007-11-02 23:00:00	2007	11	2	23	3.2	6.96
2007-11-03 00:00:00	2007	11	3	0	2.83	6.76
2007-11-03 01:00:00	2007	11	3	1	3.0	6.88
2007-11-03 02:00:00	2007	11	3	2	2.87	6.73
2007-11-03 03:00:00	2007	11	3	3	2.88	6.69
2007-11-03 04:00:00	2007	11	3	4	3.1	6.72
2007-11-03 05:00:00	2007	11	3	5	2.86	6.5
2007-11-03 06:00:00	2007	11	3	6	2.82	6.55
2007-11-03 07:00:00	2007	11	3	7	2.89	6.61
2007-11-03 08:00:00	2007	11	3	8	2.81	6.52
2007-11-03 09:00:00	2007	11	3	9	2.83	6.35
2007-11-03 10:00:00	2007	11	3	10	2.67	6.33
2007-11-03 11:00:00	2007	11	3	11	2.84	6.39
2007-11-03 12:00:00	2007	11	3	12	2.77	6.35
2007-11-03 13:00:00	2007	11	3	13	2.82	6.54
2007-11-03 14:00:00	2007	11	3	14	2.68	6.34
2007-11-03 15:00:00	2007	11	3	15	2.75	6.65
2007-11-03 16:00:00	2007	11	3	16	2.68	6.48
2007-11-03 17:00:00	2007	11	3	17	2.58	6.53
2007-11-03 18:00:00	2007	11	3	18	2.51	6.23
2007-11-03 19:00:00	2007	11	3	19	2.44	6.31
2007-11-03 20:00:00	2007	11	3	20	2.67	6.63
2007-11-03 22:00:00	2007	11	3	22	2.6	6.66
2007-11-03 23:00:00	2007	11	3	23	2.78	6.83
2007-11-04 00:00:00	2007	11	4	0	2.54	6.65
2007-11-04 01:00:00	2007	11	4	1	2.62	6.82
2007-11-04 02:00:00	2007	11	4	2	2.61	6.91
2007-11-04 03:00:00	2007	11	4	3	2.52	6.81
2007-11-04 04:00:00	2007	11	4	4	2.63	7.19
2007-11-04 05:00:00	2007	11	4	5	2.43	6.9
2007-11-04 06:00:00	2007	11	4	6	2.38	6.61
2007-11-04 07:00:00	2007	11	4	7	2.48	6.93
2007-11-04 08:00:00	2007	11	4	8	2.5	6.98
2007-11-04 09:00:00	2007	11	4	9	2.57	7.0
2007-11-04 10:00:00	2007	11	4	10	2.65	6.97
2007-11-04 11:00:00	2007	11	4	11	2.57	6.94
2007-11-04 12:00:00	2007	11	4	12	2.49	6.71
2007-11-04 15:00:00	2007	11	4	15	2.72	7.76
2007-11-04 16:00:00	2007	11	4	16	2.63	7.15
2007-11-04 17:00:00	2007	11	4	17	2.66	7.61
2007-11-04 18:00:00	2007	11	4	18	2.84	7.79
2007-11-04 19:00:00	2007	11	4	19	2.93	7.73
2007-11-04 20:00:00	2007	11	4	20	2.54	7.07
2007-11-04 21:00:00	2007	11	4	21	2.99	8.3
2007-11-04 22:00:00	2007	11	4	22	2.71	7.87
2007-11-04 23:00:00	2007	11	4	23	2.57	7.48
2007-11-05 00:00:00	2007	11	5	0	2.84	8.15
2007-11-05 01:00:00	2007	11	5	1	2.86	8.15
2007-11-05 02:00:00	2007	11	5	2	2.57	7.43
2007-11-05 03:00:00	2007	11	5	3	2.51	7.28
2007-11-05 04:00:00	2007	11	5	4	2.69	7.65
2007-11-05 05:00:00	2007	11	5	5	2.72	7.82
2007-11-05 06:00:00	2007	11	5	6	2.51	7.21
2007-11-05 07:00:00	2007	11	5	7	2.67	7.55
2007-11-05 08:00:00	2007	11	5	8	2.65	7.56
2007-11-05 09:00:00	2007	11	5	9	2.5	6.92
2007-11-05 10:00:00	2007	11	5	10	2.47	7.03
2007-11-05 11:00:00	2007	11	5	11	2.54	6.74
2007-11-05 12:00:00	2007	11	5	12	2.69	7.11
2007-11-05 13:00:00	2007	11	5	13	2.31	6.79
2007-11-05 14:00:00	2007	11	5	14	2.36	6.87
2007-11-05 15:00:00	2007	11	5	15	2.43	7.15
2007-11-05 16:00:00	2007	11	5	16	2.29	7.16
2007-11-05 17:00:00	2007	11	5	17	2.43	7.18
2007-11-05 18:00:00	2007	11	5	18	2.04	6.73
2007-11-05 19:00:00	2007	11	5	19	2.12	6.96
2007-11-05 20:00:00	2007	11	5	20	2.23	6.83
2007-11-05 21:00:00	2007	11	5	21	2.24	6.91
2007-11-05 22:00:00	2007	11	5	22	2.17	7.02
2007-11-05 23:00:00	2007	11	5	23	2.36	7.23
2007-11-06 00:00:00	2007	11	6	0	2.09	6.68
2007-11-06 01:00:00	2007	11	6	1	2.14	6.57
2007-11-06 02:00:00	2007	11	6	2	2.32	7.05
2007-11-06 03:00:00	2007	11	6	3	2.37	6.98
2007-11-06 04:00:00	2007	11	6	4	2.34	7.08
2007-11-06 05:00:00	2007	11	6	5	2.25	6.65
2007-11-06 06:00:00	2007	11	6	6	2.37	6.68
2007-11-06 07:00:00	2007	11	6	7	2.13	6.44
2007-11-06 08:00:00	2007	11	6	8	2.08	6.44
2007-11-06 09:00:00	2007	11	6	9	2.27	6.65
2007-11-06 10:00:00	2007	11	6	10	2.23	6.5
2007-11-06 11:00:00	2007	11	6	11	2.04	6.27
2007-11-06 12:00:00	2007	11	6	12	2.04	6.03
2007-11-06 13:00:00	2007	11	6	13	2.19	6.39
2007-11-06 14:00:00	2007	11	6	14	2.18	6.64
2007-11-06 15:00:00	2007	11	6	15	2.2	6.38
2007-11-06 16:00:00	2007	11	6	16	2.18	6.36
2007-11-06 17:00:00	2007	11	6	17	2.18	6.43
2007-11-06 18:00:00	2007	11	6	18	1.95	6.13
2007-11-06 19:00:00	2007	11	6	19	2.01	6.06
2007-11-06 20:00:00	2007	11	6	20	1.99	6.19
2007-11-06 21:00:00	2007	11	6	21	2.01	6.25
2007-11-06 22:00:00	2007	11	6	22	1.88	6.07
2007-11-06 23:00:00	2007	11	6	23	1.95	6.21
2007-11-07 00:00:00	2007	11	7	0	2.03	6.31
2007-11-07 01:00:00	2007	11	7	1	1.93	6.07
2007-11-07 02:00:00	2007	11	7	2	1.94	6.39
2007-11-07 03:00:00	2007	11	7	3	2.05	6.05
2007-11-07 04:00:00	2007	11	7	4	2.04	6.19
2007-11-07 05:00:00	2007	11	7	5	2.0	5.96
2007-11-07 06:00:00	2007	11	7	6	1.94	5.87
2007-11-07 07:00:00	2007	11	7	7	1.98	5.92
2007-11-07 08:00:00	2007	11	7	8	1.94	6.1
2007-11-07 09:00:00	2007	11	7	9	2.03	6.15
2007-11-07 10:00:00	2007	11	7	10	1.91	5.93
2007-11-07 11:00:00	2007	11	7	11	2.1	6.17
2007-11-07 12:00:00	2007	11	7	12	1.89	6.07
2007-11-07 13:00:00	2007	11	7	13	1.96	5.93
2007-11-07 14:00:00	2007	11	7	14	1.92	6.04
2007-11-07 15:00:00	2007	11	7	15	1.91	6.11
2007-11-07 16:00:00	2007	11	7	16	1.85	6.12
2007-11-07 17:00:00	2007	11	7	17	1.93	6.14
2007-11-07 18:00:00	2007	11	7	18	1.8	6.04
2007-11-07 19:00:00	2007	11	7	19	1.96	6.1
2007-11-07 20:00:00	2007	11	7	20	1.78	5.94
2007-11-07 21:00:00	2007	11	7	21	1.92	6.21
2007-11-07 22:00:00	2007	11	7	22	1.73	6.16
2007-11-07 23:00:00	2007	11	7	23	1.81	6.48
2007-11-08 00:00:00	2007	11	8	0	1.73	6.22
2007-11-08 01:00:00	2007	11	8	1	1.64	5.9
2007-11-08 02:00:00	2007	11	8	2	1.73	5.96
2007-11-08 03:00:00	2007	11	8	3	1.8	5.79
2007-11-08 04:00:00	2007	11	8	4	1.87	5.9
2007-11-08 05:00:00	2007	11	8	5	1.74	5.66
2007-11-08 06:00:00	2007	11	8	6	1.78	5.68
2007-11-08 07:00:00	2007	11	8	7	1.68	5.54
2007-11-08 08:00:00	2007	11	8	8	1.78	5.66
2007-11-08 09:00:00	2007	11	8	9	1.88	5.83
2007-11-08 10:00:00	2007	11	8	10	1.7	5.61
2007-11-08 11:00:00	2007	11	8	11	1.82	5.75
2007-11-08 12:00:00	2007	11	8	12	1.72	6.05
2007-11-08 13:00:00	2007	11	8	13	1.75	5.81
2007-11-08 14:00:00	2007	11	8	14	1.78	6.04
2007-11-08 15:00:00	2007	11	8	15	1.71	5.71
2007-11-08 16:00:00	2007	11	8	16	1.74	5.83
2007-11-08 17:00:00	2007	11	8	17	1.7	5.9
2007-11-08 18:00:00	2007	11	8	18	1.71	5.84
2007-11-08 19:00:00	2007	11	8	19	1.82	6.09
2007-11-08 20:00:00	2007	11	8	20	1.82	6.07
2007-11-08 21:00:00	2007	11	8	21	1.78	5.99
2007-11-08 22:00:00	2007	11	8	22	1.69	5.89
2007-11-08 23:00:00	2007	11	8	23	1.7	6.09
2007-11-09 00:00:00	2007	11	9	0	1.62	5.98
2007-11-09 01:00:00	2007	11	9	1	1.69	5.95
2007-11-09 02:00:00	2007	11	9	2	1.77	6.18
2007-11-09 03:00:00	2007	11	9	3	1.73	6.02
2007-11-09 04:00:00	2007	11	9	4	1.73	6.02
2007-11-09 05:00:00	2007	11	9	5	1.69	6.03
2007-11-09 06:00:00	2007	11	9	6	1.7	5.78
2007-11-09 07:00:00	2007	11	9	7	1.75	5.66
2007-11-09 08:00:00	2007	11	9	8	1.79	5.73
2007-11-09 09:00:00	2007	11	9	9	1.87	5.78
2007-11-09 10:00:00	2007	11	9	10	1.91	5.62
2007-11-09 11:00:00	2007	11	9	11	1.74	5.58
2007-11-09 12:00:00	2007	11	9	12	1.84	5.73
2007-11-09 13:00:00	2007	11	9	13	1.72	5.64
2007-11-09 14:00:00	2007	11	9	14	1.82	5.67
2007-11-09 15:00:00	2007	11	9	15	1.78	5.52
2007-11-09 16:00:00	2007	11	9	16	1.74	5.56
2007-11-09 17:00:00	2007	11	9	17	1.75	5.75
2007-11-09 18:00:00	2007	11	9	18	1.82	5.93
2007-11-09 19:00:00	2007	11	9	19	1.66	5.74
2007-11-09 20:00:00	2007	11	9	20	1.77	5.86
2007-11-09 21:00:00	2007	11	9	21	1.85	5.88
2007-11-09 22:00:00	2007	11	9	22	1.73	5.91
2007-11-09 23:00:00	2007	11	9	23	1.76	5.79
2007-11-10 00:00:00	2007	11	10	0	1.67	5.8
2007-11-10 01:00:00	2007	11	10	1	1.77	5.58
2007-11-10 02:00:00	2007	11	10	2	1.83	5.71
2007-11-10 03:00:00	2007	11	10	3	1.79	5.6
2007-11-10 04:00:00	2007	11	10	4	1.84	5.81
2007-11-10 05:00:00	2007	11	10	5	1.83	5.53
2007-11-10 07:00:00	2007	11	10	7	1.93	5.85
2007-11-10 08:00:00	2007	11	10	8	1.9	5.66
2007-11-10 09:00:00	2007	11	10	9	1.95	5.7
2007-11-10 10:00:00	2007	11	10	10	1.85	5.47
2007-11-10 11:00:00	2007	11	10	11	1.97	5.53
2007-11-10 12:00:00	2007	11	10	12	1.88	5.68
2007-11-10 13:00:00	2007	11	10	13	1.92	5.4
2007-11-10 14:00:00	2007	11	10	14	1.83	5.66
2007-11-10 15:00:00	2007	11	10	15	1.9	5.59
2007-11-10 16:00:00	2007	11	10	16	2.01	5.87
2007-11-10 17:00:00	2007	11	10	17	1.79	5.58
2007-11-10 18:00:00	2007	11	10	18	1.83	5.75
2007-11-10 19:00:00	2007	11	10	19	1.71	5.65
2007-11-10 20:00:00	2007	11	10	20	1.83	5.89
2007-11-10 21:00:00	2007	11	10	21	1.73	6.04
2007-11-10 22:00:00	2007	11	10	22	1.79	6.03
2007-11-10 23:00:00	2007	11	10	23	1.75	6.03
2007-11-11 00:00:00	2007	11	11	0	1.7	6.04
2007-11-11 01:00:00	2007	11	11	1	1.64	6.09
2007-11-11 02:00:00	2007	11	11	2	1.6	5.79
2007-11-11 03:00:00	2007	11	11	3	1.58	5.89
2007-11-11 04:00:00	2007	11	11	4	1.63	5.76
2007-11-11 05:00:00	2007	11	11	5	1.62	5.69
2007-11-11 06:00:00	2007	11	11	6	1.63	5.52
2007-11-11 07:00:00	2007	11	11	7	1.72	5.57
2007-11-11 08:00:00	2007	11	11	8	1.69	5.66
2007-11-11 09:00:00	2007	11	11	9	1.91	5.74
2007-11-11 10:00:00	2007	11	11	10	1.8	5.53
2007-11-11 11:00:00	2007	11	11	11	1.82	5.64
2007-11-11 12:00:00	2007	11	11	12	1.94	5.79
2007-11-11 13:00:00	2007	11	11	13	2.0	5.92
2007-11-11 14:00:00	2007	11	11	14	1.96	5.64
2007-11-11 15:00:00	2007	11	11	15	2.11	5.96
2007-11-11 16:00:00	2007	11	11	16	2.13	6.11
2007-11-11 17:00:00	2007	11	11	17	2.09	6.13
2007-11-11 18:00:00	2007	11	11	18	2.28	6.29
2007-11-11 19:00:00	2007	11	11	19	2.4	6.69
2007-11-11 20:00:00	2007	11	11	20	2.18	6.65
2007-11-11 21:00:00	2007	11	11	21	2.28	6.67
2007-11-11 22:00:00	2007	11	11	22	2.23	6.87
2007-11-11 23:00:00	2007	11	11	23	2.35	7.05
2007-11-12 00:00:00	2007	11	12	0	2.12	6.71
2007-11-12 01:00:00	2007	11	12	1	2.05	6.65
2007-11-12 02:00:00	2007	11	12	2	2.13	6.74
2007-11-12 03:00:00	2007	11	12	3	2.14	6.51
2007-11-12 04:00:00	2007	11	12	4	2.17	6.57
2007-11-12 05:00:00	2007	11	12	5	2.07	6.4
2007-11-12 06:00:00	2007	11	12	6	2.12	6.26
2007-11-12 07:00:00	2007	11	12	7	2.0	6.12
2007-11-12 08:00:00	2007	11	12	8	2.05	5.96
2007-11-12 09:00:00	2007	11	12	9	2.1	5.97
2007-11-12 10:00:00	2007	11	12	10	2.14	5.99
2007-11-12 11:00:00	2007	11	12	11	2.0	5.78
2007-11-12 12:00:00	2007	11	12	12	2.17	6.12
2007-11-12 13:00:00	2007	11	12	13	2.1	5.98
2007-11-12 14:00:00	2007	11	12	14	2.07	5.96
2007-11-12 15:00:00	2007	11	12	15	2.03	5.88
2007-11-12 16:00:00	2007	11	12	16	1.88	6.01
2007-11-12 17:00:00	2007	11	12	17	2.02	6.11
2007-11-12 18:00:00	2007	11	12	18	1.96	5.99
2007-11-12 19:00:00	2007	11	12	19	2.1	6.1
2007-11-12 20:00:00	2007	11	12	20	2.05	5.97
2007-11-12 21:00:00	2007	11	12	21	1.99	5.95
2007-11-12 22:00:00	2007	11	12	22	1.9	5.88
2007-11-12 23:00:00	2007	11	12	23	1.91	6.03
2007-11-13 00:00:00	2007	11	13	0	2.02	6.01
2007-11-13 01:00:00	2007	11	13	1	1.92	6.01
2007-11-13 02:00:00	2007	11	13	2	1.91	5.78
2007-11-13 03:00:00	2007	11	13	3	1.81	5.57
2007-11-13 04:00:00	2007	11	13	4	1.88	5.73
2007-11-13 05:00:00	2007	11	13	5	1.84	5.6
2007-11-13 06:00:00	2007	11	13	6	1.84	5.49
2007-11-13 07:00:00	2007	11	13	7	1.89	5.61
2007-11-13 08:00:00	2007	11	13	8	1.87	5.64
2007-11-13 09:00:00	2007	11	13	9	2.01	5.69
2007-11-13 10:00:00	2007	11	13	10	1.93	5.5
2007-11-13 11:00:00	2007	11	13	11	2.18	5.71
2007-11-13 12:00:00	2007	11	13	12	2.0	5.61
2007-11-13 13:00:00	2007	11	13	13	2.17	5.57
2007-11-13 14:00:00	2007	11	13	14	2.12	5.63
2007-11-13 15:00:00	2007	11	13	15	2.03	5.41
2007-11-13 16:00:00	2007	11	13	16	2.08	5.62
2007-11-13 17:00:00	2007	11	13	17	2.05	5.76
2007-11-13 18:00:00	2007	11	13	18	2.05	5.81
2007-11-13 19:00:00	2007	11	13	19	2.15	5.78
2007-11-13 20:00:00	2007	11	13	20	1.92	5.62
2007-11-13 21:00:00	2007	11	13	21	2.08	5.74
2007-11-13 22:00:00	2007	11	13	22	2.21	6.13
2007-11-13 23:00:00	2007	11	13	23	2.16	6.09
2007-11-14 00:00:00	2007	11	14	0	2.05	6.12
2007-11-14 01:00:00	2007	11	14	1	2.0	5.89
2007-11-14 02:00:00	2007	11	14	2	1.97	5.78
2007-11-14 03:00:00	2007	11	14	3	2.01	5.68
2007-11-14 04:00:00	2007	11	14	4	2.02	5.88
2007-11-14 05:00:00	2007	11	14	5	2.0	5.8
2007-11-14 06:00:00	2007	11	14	6	2.08	5.82
2007-11-14 07:00:00	2007	11	14	7	2.17	5.79
2007-11-14 08:00:00	2007	11	14	8	2.12	5.91
2007-11-14 09:00:00	2007	11	14	9	2.14	5.79
2007-11-14 10:00:00	2007	11	14	10	2.05	5.78
2007-11-14 11:00:00	2007	11	14	11	2.13	5.86
2007-11-14 12:00:00	2007	11	14	12	2.07	5.85
2007-11-14 13:00:00	2007	11	14	13	2.01	5.75
2007-11-14 14:00:00	2007	11	14	14	1.94	5.71
2007-11-14 15:00:00	2007	11	14	15	1.95	5.63
2007-11-14 16:00:00	2007	11	14	16	2.0	5.7
2007-11-14 17:00:00	2007	11	14	17	1.96	5.55
2007-11-14 18:00:00	2007	11	14	18	2.02	6.0
2007-11-14 19:00:00	2007	11	14	19	1.97	5.86
2007-11-14 20:00:00	2007	11	14	20	1.99	5.87
2007-11-14 21:00:00	2007	11	14	21	2.19	6.17
2007-11-14 22:00:00	2007	11	14	22	2.0	6.09
2007-11-14 23:00:00	2007	11	14	23	2.02	6.17
2007-11-15 00:00:00	2007	11	15	0	1.87	5.96
2007-11-15 01:00:00	2007	11	15	1	1.82	6.17
2007-11-15 02:00:00	2007	11	15	2	1.76	6.04
2007-11-15 03:00:00	2007	11	15	3	1.75	6.02
2007-11-15 04:00:00	2007	11	15	4	1.67	5.51
2007-11-15 05:00:00	2007	11	15	5	1.71	5.7
2007-11-15 06:00:00	2007	11	15	6	1.77	5.97
2007-11-15 07:00:00	2007	11	15	7	1.85	5.79
2007-11-15 08:00:00	2007	11	15	8	1.85	5.83
2007-11-15 09:00:00	2007	11	15	9	1.73	5.64
2007-11-15 10:00:00	2007	11	15	10	1.72	5.47
2007-11-15 11:00:00	2007	11	15	11	1.7	5.72
2007-11-15 12:00:00	2007	11	15	12	1.64	5.4
2007-11-15 13:00:00	2007	11	15	13	1.62	5.29
2007-11-15 14:00:00	2007	11	15	14	1.64	5.39
2007-11-15 15:00:00	2007	11	15	15	1.62	5.41
2007-11-15 16:00:00	2007	11	15	16	1.71	5.33
2007-11-15 17:00:00	2007	11	15	17	1.72	5.46
2007-11-15 18:00:00	2007	11	15	18	1.7	5.63
2007-11-15 19:00:00	2007	11	15	19	1.64	5.4
2007-11-15 20:00:00	2007	11	15	20	1.67	5.36
2007-11-15 21:00:00	2007	11	15	21	1.66	5.62
2007-11-15 22:00:00	2007	11	15	22	1.85	5.79
2007-11-15 23:00:00	2007	11	15	23	1.78	5.72
2007-11-16 00:00:00	2007	11	16	0	1.78	5.88
2007-11-16 01:00:00	2007	11	16	1	1.67	5.88
2007-11-16 02:00:00	2007	11	16	2	1.59	5.67
2007-11-16 03:00:00	2007	11	16	3	1.7	5.71
2007-11-16 04:00:00	2007	11	16	4	1.57	5.67
2007-11-16 05:00:00	2007	11	16	5	1.69	5.67
2007-11-16 06:00:00	2007	11	16	6	1.58	5.57
2007-11-16 07:00:00	2007	11	16	7	1.59	5.62
2007-11-16 08:00:00	2007	11	16	8	1.77	5.81
2007-11-16 09:00:00	2007	11	16	9	1.59	5.55
2007-11-16 10:00:00	2007	11	16	10	1.61	5.32
2007-11-16 11:00:00	2007	11	16	11	1.62	5.5
2007-11-16 12:00:00	2007	11	16	12	1.59	5.42
2007-11-16 13:00:00	2007	11	16	13	1.7	5.58
2007-11-16 14:00:00	2007	11	16	14	1.67	5.68
2007-11-16 15:00:00	2007	11	16	15	1.63	5.86
2007-11-16 16:00:00	2007	11	16	16	1.68	5.9
2007-11-16 17:00:00	2007	11	16	17	1.65	5.94
2007-11-16 18:00:00	2007	11	16	18	1.63	6.01
2007-11-16 19:00:00	2007	11	16	19	1.6	5.89
2007-11-16 20:00:00	2007	11	16	20	1.68	6.21
2007-11-16 21:00:00	2007	11	16	21	1.78	6.15
2007-11-16 22:00:00	2007	11	16	22	1.71	6.2
2007-11-16 23:00:00	2007	11	16	23	1.63	5.8
2007-11-17 00:00:00	2007	11	17	0	1.63	5.87
2007-11-17 01:00:00	2007	11	17	1	1.71	6.04
2007-11-17 02:00:00	2007	11	17	2	1.65	5.99
2007-11-17 03:00:00	2007	11	17	3	1.64	6.14
2007-11-17 04:00:00	2007	11	17	4	1.55	5.87
2007-11-17 05:00:00	2007	11	17	5	1.59	6.0
2007-11-17 06:00:00	2007	11	17	6	1.52	5.97
2007-11-17 07:00:00	2007	11	17	7	1.61	6.09
2007-11-17 08:00:00	2007	11	17	8	1.61	6.25
2007-11-17 09:00:00	2007	11	17	9	1.51	5.6
2007-11-17 10:00:00	2007	11	17	10	1.63	5.97
2007-11-17 11:00:00	2007	11	17	11	1.61	5.92
2007-11-17 12:00:00	2007	11	17	12	1.63	5.63
2007-11-17 13:00:00	2007	11	17	13	1.54	5.51
2007-11-17 14:00:00	2007	11	17	14	1.5	5.42
2007-11-17 15:00:00	2007	11	17	15	1.51	5.5
2007-11-17 16:00:00	2007	11	17	16	1.53	5.4
2007-11-17 17:00:00	2007	11	17	17	1.66	5.68
2007-11-17 18:00:00	2007	11	17	18	1.6	5.45
2007-11-17 19:00:00	2007	11	17	19	1.49	5.38
2007-11-17 20:00:00	2007	11	17	20	1.6	5.73
2007-11-17 21:00:00	2007	11	17	21	1.58	5.66
2007-11-17 22:00:00	2007	11	17	22	1.5	5.7
2007-11-17 23:00:00	2007	11	17	23	1.53	5.57
2007-11-18 00:00:00	2007	11	18	0	1.67	5.84
2007-11-18 01:00:00	2007	11	18	1	1.56	5.58
2007-11-18 02:00:00	2007	11	18	2	1.57	5.61
2007-11-18 03:00:00	2007	11	18	3	1.55	5.73
2007-11-18 04:00:00	2007	11	18	4	1.49	5.45
2007-11-18 05:00:00	2007	11	18	5	1.44	5.49
