time	year	month	day	hour	WVHT	APD
2005-06-03 05:00:00	2005	6	3	5	2.57	5.71
2005-06-03 06:00:00	2005	6	3	6	2.6	5.91
2005-06-03 07:00:00	2005	6	3	7	2.47	5.74
2005-06-03 08:00:00	2005	6	3	8	2.32	5.82
2005-06-03 09:00:00	2005	6	3	9	2.51	5.76
2005-06-03 10:00:00	2005	6	3	10	2.3	5.55
2005-06-03 11:00:00	2005	6	3	11	2.57	5.66
2005-06-03 12:00:00	2005	6	3	12	2.47	5.52
2005-06-03 13:00:00	2005	6	3	13	2.46	5.58
2005-06-03 14:00:00	2005	6	3	14	2.34	5.65
2005-06-03 15:00:00	2005	6	3	15	2.39	5.44
2005-06-03 16:00:00	2005	6	3	16	2.12	5.33
2005-06-03 17:00:00	2005	6	3	17	2.25	5.49
2005-06-03 18:00:00	2005	6	3	18	2.2	5.46
2005-06-03 19:00:00	2005	6	3	19	2.35	5.77
2005-06-03 20:00:00	2005	6	3	20	2.06	5.39
2005-06-03 21:00:00	2005	6	3	21	2.33	5.69
2005-06-03 22:00:00	2005	6	3	22	2.18	5.44
2005-06-03 23:00:00	2005	6	3	23	2.25	5.59
2005-06-04 00:00:00	2005	6	4	0	2.27	5.28
2005-06-04 01:00:00	2005	6	4	1	2.27	5.49
2005-06-04 02:00:00	2005	6	4	2	2.17	5.54
2005-06-04 03:00:00	2005	6	4	3		
2005-06-04 04:00:00	2005	6	4	4	2.13	5.61
2005-06-04 05:00:00	2005	6	4	5	2.04	5.52
2005-06-04 06:00:00	2005	6	4	6	2.41	5.89
2005-06-04 07:00:00	2005	6	4	7	2.07	5.59
2005-06-04 08:00:00	2005	6	4	8	2.03	5.25
2005-06-04 09:00:00	2005	6	4	9	2.13	5.49
2005-06-04 10:00:00	2005	6	4	10	2.08	5.4
2005-06-04 11:00:00	2005	6	4	11	2.14	5.38
2005-06-04 12:00:00	2005	6	4	12	2.02	5.21
2005-06-04 13:00:00	2005	6	4	13	2.09	5.36
2005-06-04 14:00:00	2005	6	4	14	2.01	5.08
2005-06-04 15:00:00	2005	6	4	15	2.13	5.38
2005-06-04 16:00:00	2005	6	4	16	2.19	5.35
2005-06-04 17:00:00	2005	6	4	17	2.17	5.39
2005-06-04 18:00:00	2005	6	4	18	2.3	5.45
2005-06-04 19:00:00	2005	6	4	19	2.16	5.33
2005-06-04 20:00:00	2005	6	4	20	2.31	5.37
2005-06-04 21:00:00	2005	6	4	21	2.32	5.34
2005-06-04 22:00:00	2005	6	4	22	2.1	5.12
2005-06-04 23:00:00	2005	6	4	23	2.06	5.34
2005-06-05 00:00:00	2005	6	5	0	2.03	5.34
2005-06-05 01:00:00	2005	6	5	1	2.04	5.42
2005-06-05 02:00:00	2005	6	5	2	1.97	5.24
2005-06-05 03:00:00	2005	6	5	3	2.05	5.41
2005-06-05 04:00:00	2005	6	5	4	1.97	5.3
2005-06-05 05:00:00	2005	6	5	5	1.84	5.34
2005-06-05 06:00:00	2005	6	5	6	1.71	5.25
2005-06-05 07:00:00	2005	6	5	7	1.74	5.24
2005-06-05 08:00:00	2005	6	5	8	1.84	5.18
2005-06-05 09:00:00	2005	6	5	9	1.83	5.44
2005-06-05 10:00:00	2005	6	5	10	1.81	5.49
2005-06-05 11:00:00	2005	6	5	11	1.71	5.31
2005-06-05 12:00:00	2005	6	5	12	1.86	5.41
2005-06-05 13:00:00	2005	6	5	13	1.64	5.12
2005-06-05 14:00:00	2005	6	5	14	1.64	5.16
2005-06-05 15:00:00	2005	6	5	15	1.71	5.31
2005-06-05 16:00:00	2005	6	5	16	1.73	5.23
2005-06-05 17:00:00	2005	6	5	17	1.68	5.47
2005-06-05 18:00:00	2005	6	5	18	1.74	5.54
2005-06-05 19:00:00	2005	6	5	19		
2005-06-05 20:00:00	2005	6	5	20	1.73	5.5
2005-06-05 21:00:00	2005	6	5	21	1.69	5.73
2005-06-05 22:00:00	2005	6	5	22	1.87	5.96
2005-06-05 23:00:00	2005	6	5	23	1.9	5.63
2005-06-06 00:00:00	2005	6	6	0	1.81	6.18
2005-06-06 01:00:00	2005	6	6	1	1.81	6.03
2005-06-06 02:00:00	2005	6	6	2	1.91	6.14
2005-06-06 03:00:00	2005	6	6	3		
2005-06-06 04:00:00	2005	6	6	4	1.91	5.82
2005-06-06 05:00:00	2005	6	6	5	1.99	6.05
2005-06-06 06:00:00	2005	6	6	6	1.84	5.89
2005-06-06 07:00:00	2005	6	6	7	1.8	5.9
2005-06-06 08:00:00	2005	6	6	8	1.95	5.88
2005-06-06 09:00:00	2005	6	6	9	1.88	6.03
2005-06-06 10:00:00	2005	6	6	10	1.99	5.92
2005-06-06 12:00:00	2005	6	6	12	2.04	5.45
2005-06-06 13:00:00	2005	6	6	13	1.84	5.4
2005-06-06 14:00:00	2005	6	6	14	1.87	5.49
2005-06-06 15:00:00	2005	6	6	15	1.8	5.46
2005-06-06 16:00:00	2005	6	6	16	1.91	5.48
2005-06-06 17:00:00	2005	6	6	17	1.95	5.76
2005-06-06 18:00:00	2005	6	6	18	1.83	5.65
2005-06-06 19:00:00	2005	6	6	19	1.85	5.91
2005-06-06 20:00:00	2005	6	6	20	1.82	5.93
2005-06-06 21:00:00	2005	6	6	21	1.77	6.15
2005-06-06 22:00:00	2005	6	6	22	1.71	5.92
2005-06-06 23:00:00	2005	6	6	23	1.65	5.72
2005-06-07 00:00:00	2005	6	7	0	1.78	5.94
2005-06-07 01:00:00	2005	6	7	1	1.7	5.9
2005-06-07 02:00:00	2005	6	7	2	1.6	5.71
2005-06-07 03:00:00	2005	6	7	3		
2005-06-07 04:00:00	2005	6	7	4	1.67	5.7
2005-06-07 05:00:00	2005	6	7	5	1.7	5.82
2005-06-07 06:00:00	2005	6	7	6	1.67	5.84
2005-06-07 07:00:00	2005	6	7	7		
2005-06-07 08:00:00	2005	6	7	8	1.64	5.76
2005-06-07 09:00:00	2005	6	7	9	1.63	5.89
2005-06-07 10:00:00	2005	6	7	10	1.71	6.04
2005-06-07 12:00:00	2005	6	7	12	1.59	5.72
2005-06-07 13:00:00	2005	6	7	13	1.49	5.15
2005-06-07 14:00:00	2005	6	7	14	1.48	5.37
2005-06-07 15:00:00	2005	6	7	15	1.53	5.28
2005-06-07 16:00:00	2005	6	7	16	1.45	5.13
2005-06-07 17:00:00	2005	6	7	17	1.63	5.18
2005-06-07 18:00:00	2005	6	7	18	1.48	5.17
2005-06-07 19:00:00	2005	6	7	19	1.53	5.16
2005-06-07 20:00:00	2005	6	7	20	1.47	5.2
2005-06-07 21:00:00	2005	6	7	21	1.54	5.31
2005-06-07 22:00:00	2005	6	7	22	1.48	5.24
2005-06-07 23:00:00	2005	6	7	23	1.43	5.24
2005-06-08 00:00:00	2005	6	8	0	1.53	5.04
2005-06-08 01:00:00	2005	6	8	1	1.58	4.91
2005-06-08 02:00:00	2005	6	8	2	1.61	4.77
2005-06-08 03:00:00	2005	6	8	3		
2005-06-08 04:00:00	2005	6	8	4	1.67	4.74
2005-06-08 05:00:00	2005	6	8	5	1.61	4.59
2005-06-08 06:00:00	2005	6	8	6	1.66	4.88
2005-06-08 08:00:00	2005	6	8	8	1.58	4.88
2005-06-08 09:00:00	2005	6	8	9	1.63	4.7
2005-06-08 10:00:00	2005	6	8	10	1.61	4.62
2005-06-08 11:00:00	2005	6	8	11		
2005-06-08 12:00:00	2005	6	8	12	1.67	4.73
2005-06-08 13:00:00	2005	6	8	13	1.66	4.8
2005-06-08 14:00:00	2005	6	8	14	1.72	4.8
2005-06-08 15:00:00	2005	6	8	15	1.79	4.89
2005-06-08 16:00:00	2005	6	8	16	1.89	5.01
2005-06-08 17:00:00	2005	6	8	17	1.68	4.88
2005-06-08 18:00:00	2005	6	8	18	1.81	5.2
2005-06-08 19:00:00	2005	6	8	19	1.53	5.09
2005-06-08 20:00:00	2005	6	8	20	1.53	5.36
2005-06-08 21:00:00	2005	6	8	21	1.69	5.64
2005-06-08 22:00:00	2005	6	8	22	1.43	5.36
2005-06-08 23:00:00	2005	6	8	23	1.44	5.3
2005-06-09 00:00:00	2005	6	9	0	1.49	4.78
2005-06-09 01:00:00	2005	6	9	1	1.66	4.83
2005-06-09 02:00:00	2005	6	9	2	1.59	4.82
2005-06-09 03:00:00	2005	6	9	3		
2005-06-09 04:00:00	2005	6	9	4	1.79	4.81
2005-06-09 05:00:00	2005	6	9	5	1.81	4.79
2005-06-09 06:00:00	2005	6	9	6	1.82	4.93
2005-06-09 08:00:00	2005	6	9	8	1.93	4.97
2005-06-09 09:00:00	2005	6	9	9	1.87	4.93
2005-06-09 10:00:00	2005	6	9	10	1.89	4.98
2005-06-09 11:00:00	2005	6	9	11	1.92	5.08
2005-06-09 12:00:00	2005	6	9	12	1.87	4.82
2005-06-09 13:00:00	2005	6	9	13	1.95	5.23
2005-06-09 14:00:00	2005	6	9	14	1.79	4.92
2005-06-09 15:00:00	2005	6	9	15	1.8	4.84
2005-06-09 16:00:00	2005	6	9	16	1.77	4.88
2005-06-09 17:00:00	2005	6	9	17	1.89	5.06
2005-06-09 18:00:00	2005	6	9	18	1.82	5.03
2005-06-09 19:00:00	2005	6	9	19	1.89	5.18
2005-06-09 20:00:00	2005	6	9	20	1.95	4.99
2005-06-09 21:00:00	2005	6	9	21	1.84	5.04
2005-06-09 22:00:00	2005	6	9	22	1.89	5.17
2005-06-09 23:00:00	2005	6	9	23	1.8	5.19
2005-06-10 00:00:00	2005	6	10	0	1.8	5.15
2005-06-10 01:00:00	2005	6	10	1	1.89	5.11
2005-06-10 02:00:00	2005	6	10	2	1.96	5.04
2005-06-10 04:00:00	2005	6	10	4	1.82	5.0
2005-06-10 05:00:00	2005	6	10	5	1.91	5.06
2005-06-10 06:00:00	2005	6	10	6	1.82	5.0
2005-06-10 07:00:00	2005	6	10	7	1.76	4.8
2005-06-10 08:00:00	2005	6	10	8	1.85	4.94
2005-06-10 09:00:00	2005	6	10	9	1.66	4.95
2005-06-10 10:00:00	2005	6	10	10	1.88	4.93
2005-06-10 11:00:00	2005	6	10	11	1.72	4.79
2005-06-10 12:00:00	2005	6	10	12	1.92	4.91
2005-06-10 13:00:00	2005	6	10	13	1.91	5.0
2005-06-10 14:00:00	2005	6	10	14	1.84	5.06
2005-06-10 15:00:00	2005	6	10	15		
2005-06-10 16:00:00	2005	6	10	16	1.9	5.04
2005-06-10 17:00:00	2005	6	10	17	1.9	4.93
2005-06-10 18:00:00	2005	6	10	18	1.95	5.08
2005-06-10 19:00:00	2005	6	10	19	1.98	5.02
2005-06-10 20:00:00	2005	6	10	20	1.96	5.15
2005-06-10 21:00:00	2005	6	10	21	1.96	5.11
2005-06-10 22:00:00	2005	6	10	22	1.95	5.08
2005-06-10 23:00:00	2005	6	10	23	2.15	5.32
2005-06-11 00:00:00	2005	6	11	0	2.17	5.21
2005-06-11 01:00:00	2005	6	11	1	2.01	5.08
2005-06-11 02:00:00	2005	6	11	2	2.3	5.37
2005-06-11 03:00:00	2005	6	11	3	2.13	5.17
2005-06-11 04:00:00	2005	6	11	4	2.13	5.27
2005-06-11 05:00:00	2005	6	11	5	2.18	5.38
2005-06-11 06:00:00	2005	6	11	6	2.14	5.37
2005-06-11 07:00:00	2005	6	11	7	2.17	5.35
2005-06-11 08:00:00	2005	6	11	8	2.13	5.32
2005-06-11 09:00:00	2005	6	11	9	2.17	5.55
2005-06-11 10:00:00	2005	6	11	10	2.02	5.37
2005-06-11 11:00:00	2005	6	11	11	2.2	5.65
2005-06-11 12:00:00	2005	6	11	12	2.05	5.42
2005-06-11 13:00:00	2005	6	11	13	2.25	5.6
2005-06-11 14:00:00	2005	6	11	14	2.21	5.5
2005-06-11 15:00:00	2005	6	11	15	2.3	5.52
2005-06-11 16:00:00	2005	6	11	16	1.94	5.15
2005-06-11 17:00:00	2005	6	11	17	2.25	5.63
2005-06-11 18:00:00	2005	6	11	18	2.21	5.49
2005-06-11 19:00:00	2005	6	11	19		
2005-06-11 20:00:00	2005	6	11	20	2.13	5.22
2005-06-11 21:00:00	2005	6	11	21	2.02	5.2
2005-06-11 22:00:00	2005	6	11	22	2.07	5.31
2005-06-11 23:00:00	2005	6	11	23	2.14	5.34
2005-06-12 00:00:00	2005	6	12	0	2.15	5.49
2005-06-12 01:00:00	2005	6	12	1	2.13	5.43
2005-06-12 02:00:00	2005	6	12	2	2.12	5.38
2005-06-12 03:00:00	2005	6	12	3	2.09	5.1
2005-06-12 04:00:00	2005	6	12	4	2.11	5.19
2005-06-12 05:00:00	2005	6	12	5	2.09	5.23
2005-06-12 06:00:00	2005	6	12	6	2.02	5.26
2005-06-12 07:00:00	2005	6	12	7	2.12	5.39
2005-06-12 08:00:00	2005	6	12	8	1.94	5.27
2005-06-12 09:00:00	2005	6	12	9	2.08	5.4
2005-06-12 10:00:00	2005	6	12	10	2.02	5.35
2005-06-12 11:00:00	2005	6	12	11	2.03	5.25
2005-06-12 12:00:00	2005	6	12	12	1.97	5.45
2005-06-12 13:00:00	2005	6	12	13	1.91	5.37
2005-06-12 14:00:00	2005	6	12	14	1.91	5.27
2005-06-12 15:00:00	2005	6	12	15		
2005-06-12 16:00:00	2005	6	12	16	1.76	5.3
2005-06-12 17:00:00	2005	6	12	17	1.78	5.33
2005-06-12 18:00:00	2005	6	12	18	2.02	5.5
2005-06-12 19:00:00	2005	6	12	19	1.75	5.35
2005-06-12 20:00:00	2005	6	12	20	1.72	5.13
2005-06-12 21:00:00	2005	6	12	21	1.66	5.04
2005-06-12 22:00:00	2005	6	12	22	1.73	5.27
2005-06-12 23:00:00	2005	6	12	23	1.67	5.12
2005-06-13 00:00:00	2005	6	13	0	1.72	5.1
2005-06-13 01:00:00	2005	6	13	1	1.6	5.0
2005-06-13 02:00:00	2005	6	13	2	1.8	5.16
2005-06-13 03:00:00	2005	6	13	3	1.74	5.06
2005-06-13 04:00:00	2005	6	13	4	1.74	5.06
2005-06-13 05:00:00	2005	6	13	5	1.74	5.26
2005-06-13 06:00:00	2005	6	13	6	1.63	5.0
2005-06-13 07:00:00	2005	6	13	7	1.72	5.11
2005-06-13 08:00:00	2005	6	13	8	1.64	5.07
2005-06-13 09:00:00	2005	6	13	9	1.78	5.33
2005-06-13 10:00:00	2005	6	13	10	1.69	5.43
2005-06-13 11:00:00	2005	6	13	11	1.68	5.25
2005-06-13 12:00:00	2005	6	13	12	1.64	5.45
2005-06-13 13:00:00	2005	6	13	13	1.73	5.18
2005-06-13 14:00:00	2005	6	13	14	1.68	5.32
2005-06-13 15:00:00	2005	6	13	15	1.59	5.43
2005-06-13 16:00:00	2005	6	13	16	1.7	5.27
2005-06-13 17:00:00	2005	6	13	17	1.53	5.46
2005-06-13 18:00:00	2005	6	13	18	1.55	5.66
2005-06-13 19:00:00	2005	6	13	19	1.54	5.56
2005-06-13 20:00:00	2005	6	13	20	1.55	5.65
2005-06-13 21:00:00	2005	6	13	21	1.44	5.42
2005-06-13 22:00:00	2005	6	13	22	1.5	5.33
2005-06-13 23:00:00	2005	6	13	23		
2005-06-14 00:00:00	2005	6	14	0	1.42	5.45
2005-06-14 01:00:00	2005	6	14	1	1.54	5.69
2005-06-14 02:00:00	2005	6	14	2	1.47	5.67
2005-06-14 04:00:00	2005	6	14	4	1.6	5.24
2005-06-14 05:00:00	2005	6	14	5	1.53	5.03
2005-06-14 06:00:00	2005	6	14	6	1.59	5.23
2005-06-14 08:00:00	2005	6	14	8	1.61	5.09
2005-06-14 09:00:00	2005	6	14	9	1.61	5.25
2005-06-14 10:00:00	2005	6	14	10	1.56	5.04
2005-06-14 12:00:00	2005	6	14	12	1.66	5.1
2005-06-14 13:00:00	2005	6	14	13	1.64	4.94
2005-06-14 14:00:00	2005	6	14	14	1.75	5.12
2005-06-14 15:00:00	2005	6	14	15	1.67	4.99
2005-06-14 16:00:00	2005	6	14	16	1.74	4.91
2005-06-14 17:00:00	2005	6	14	17	1.81	5.05
2005-06-14 18:00:00	2005	6	14	18	1.8	4.88
2005-06-14 19:00:00	2005	6	14	19	1.68	4.88
2005-06-14 20:00:00	2005	6	14	20	1.62	4.79
2005-06-14 21:00:00	2005	6	14	21	1.65	4.97
2005-06-14 22:00:00	2005	6	14	22	1.71	5.14
2005-06-14 23:00:00	2005	6	14	23	1.68	5.1
2005-06-15 00:00:00	2005	6	15	0	1.66	4.99
2005-06-15 01:00:00	2005	6	15	1	1.56	4.99
2005-06-15 02:00:00	2005	6	15	2	1.57	5.02
2005-06-15 03:00:00	2005	6	15	3	1.49	4.89
2005-06-15 04:00:00	2005	6	15	4	1.56	4.96
2005-06-15 05:00:00	2005	6	15	5	1.52	4.92
2005-06-15 06:00:00	2005	6	15	6	1.52	5.02
2005-06-15 07:00:00	2005	6	15	7		
2005-06-15 08:00:00	2005	6	15	8	1.53	5.06
2005-06-15 09:00:00	2005	6	15	9	1.43	4.99
2005-06-15 10:00:00	2005	6	15	10	1.43	4.87
2005-06-15 11:00:00	2005	6	15	11	1.47	5.07
2005-06-15 12:00:00	2005	6	15	12	1.53	5.07
2005-06-15 13:00:00	2005	6	15	13	1.46	5.13
2005-06-15 14:00:00	2005	6	15	14	1.48	5.03
2005-06-15 15:00:00	2005	6	15	15	1.46	5.12
2005-06-15 16:00:00	2005	6	15	16	1.41	5.11
2005-06-15 17:00:00	2005	6	15	17	1.29	5.05
2005-06-15 18:00:00	2005	6	15	18	1.36	5.3
2005-06-15 19:00:00	2005	6	15	19	1.35	5.21
2005-06-15 20:00:00	2005	6	15	20	1.34	5.34
2005-06-15 21:00:00	2005	6	15	21	1.32	5.46
2005-06-15 22:00:00	2005	6	15	22	1.22	5.36
2005-06-15 23:00:00	2005	6	15	23	1.27	5.7
2005-06-16 00:00:00	2005	6	16	0	1.13	5.31
2005-06-16 01:00:00	2005	6	16	1	1.14	5.41
2005-06-16 02:00:00	2005	6	16	2	1.14	5.16
2005-06-16 03:00:00	2005	6	16	3	1.13	5.21
2005-06-16 04:00:00	2005	6	16	4	1.16	5.19
2005-06-16 05:00:00	2005	6	16	5	1.17	5.19
2005-06-16 06:00:00	2005	6	16	6	1.22	5.31
2005-06-16 07:00:00	2005	6	16	7	1.12	5.15
2005-06-16 08:00:00	2005	6	16	8	1.1	5.19
2005-06-16 09:00:00	2005	6	16	9	1.2	5.11
2005-06-16 10:00:00	2005	6	16	10	1.13	4.96
2005-06-16 11:00:00	2005	6	16	11	1.13	4.82
2005-06-16 12:00:00	2005	6	16	12	1.22	5.05
2005-06-16 13:00:00	2005	6	16	13	1.2	4.98
2005-06-16 14:00:00	2005	6	16	14	1.22	5.09
2005-06-16 15:00:00	2005	6	16	15	1.09	4.88
2005-06-16 16:00:00	2005	6	16	16	1.15	4.97
2005-06-16 17:00:00	2005	6	16	17	1.08	4.89
2005-06-16 18:00:00	2005	6	16	18	1.17	4.95
2005-06-16 19:00:00	2005	6	16	19	1.08	4.76
2005-06-16 20:00:00	2005	6	16	20	1.15	4.87
2005-06-16 21:00:00	2005	6	16	21	1.03	4.66
2005-06-16 22:00:00	2005	6	16	22	1.07	4.83
2005-06-16 23:00:00	2005	6	16	23	1.08	4.89
2005-06-17 00:00:00	2005	6	17	0	0.99	4.94
2005-06-17 01:00:00	2005	6	17	1	1.1	5.18
2005-06-17 02:00:00	2005	6	17	2	1.1	5.25
2005-06-17 03:00:00	2005	6	17	3	1.08	5.11
2005-06-17 04:00:00	2005	6	17	4	1.07	4.85
2005-06-17 05:00:00	2005	6	17	5	1.06	4.85
2005-06-17 06:00:00	2005	6	17	6	1.09	5.1
2005-06-17 07:00:00	2005	6	17	7	1.1	4.67
2005-06-17 08:00:00	2005	6	17	8	1.12	4.55
2005-06-17 09:00:00	2005	6	17	9	1.19	4.86
2005-06-17 10:00:00	2005	6	17	10	1.23	5.02
2005-06-17 11:00:00	2005	6	17	11	1.21	5.23
2005-06-17 12:00:00	2005	6	17	12	1.16	5.28
2005-06-17 13:00:00	2005	6	17	13	1.09	5.01
2005-06-17 14:00:00	2005	6	17	14	1.05	4.96
2005-06-17 15:00:00	2005	6	17	15	1.17	5.24
2005-06-17 16:00:00	2005	6	17	16	1.13	5.05
2005-06-17 17:00:00	2005	6	17	17	1.24	5.39
2005-06-17 18:00:00	2005	6	17	18	1.16	5.03
2005-06-17 19:00:00	2005	6	17	19	1.32	5.14
2005-06-17 20:00:00	2005	6	17	20	1.29	5.03
2005-06-17 21:00:00	2005	6	17	21	1.26	4.87
2005-06-17 22:00:00	2005	6	17	22	1.29	4.79
2005-06-17 23:00:00	2005	6	17	23	1.28	4.85
2005-06-18 00:00:00	2005	6	18	0	1.38	4.94
2005-06-18 01:00:00	2005	6	18	1	1.3	4.68
2005-06-18 02:00:00	2005	6	18	2	1.49	5.01
2005-06-18 03:00:00	2005	6	18	3	1.41	4.72
2005-06-18 04:00:00	2005	6	18	4	1.41	4.81
2005-06-18 05:00:00	2005	6	18	5	1.47	4.67
2005-06-18 06:00:00	2005	6	18	6	1.53	4.76
2005-06-18 07:00:00	2005	6	18	7	1.52	4.69
2005-06-18 08:00:00	2005	6	18	8	1.41	4.66
2005-06-18 09:00:00	2005	6	18	9	1.47	4.44
2005-06-18 10:00:00	2005	6	18	10	1.61	4.48
2005-06-18 11:00:00	2005	6	18	11	1.55	4.6
2005-06-18 12:00:00	2005	6	18	12	1.7	4.72
2005-06-18 13:00:00	2005	6	18	13	1.68	4.66
2005-06-18 14:00:00	2005	6	18	14	1.54	4.76
2005-06-18 15:00:00	2005	6	18	15	1.65	4.79
2005-06-18 16:00:00	2005	6	18	16	1.66	4.87
2005-06-18 17:00:00	2005	6	18	17	1.68	4.85
2005-06-18 18:00:00	2005	6	18	18	1.7	4.81
2005-06-18 19:00:00	2005	6	18	19	1.59	4.68
2005-06-18 20:00:00	2005	6	18	20	1.63	4.61
2005-06-18 21:00:00	2005	6	18	21	1.72	4.87
2005-06-18 22:00:00	2005	6	18	22	1.75	4.99
2005-06-18 23:00:00	2005	6	18	23	1.71	4.94
2005-06-19 00:00:00	2005	6	19	0	1.61	4.86
2005-06-19 01:00:00	2005	6	19	1	1.71	4.94
2005-06-19 02:00:00	2005	6	19	2	1.85	4.97
2005-06-19 03:00:00	2005	6	19	3	1.75	4.73
2005-06-19 04:00:00	2005	6	19	4	1.97	4.96
2005-06-19 05:00:00	2005	6	19	5	1.91	4.84
2005-06-19 06:00:00	2005	6	19	6	1.9	4.84
2005-06-19 07:00:00	2005	6	19	7	1.95	4.93
2005-06-19 08:00:00	2005	6	19	8	1.91	4.85
2005-06-19 09:00:00	2005	6	19	9		
2005-06-19 10:00:00	2005	6	19	10	2.28	5.2
2005-06-19 11:00:00	2005	6	19	11	2.4	5.33
2005-06-19 12:00:00	2005	6	19	12	2.39	5.43
2005-06-19 13:00:00	2005	6	19	13	2.58	5.49
